;ind;date;temperature_synop;temperature_meteociel;annee;mois;jour;heure;difference_temperature
2020-06-26 06:00:00;55;2020/06/26;22.83333333333337;13.9;2020;6;26;6;-8.93333333333337
2020-06-26 07:00:00;56;2020/06/26;22.76666666666671;13.9;2020;6;26;7;-8.866666666666708
2020-06-26 08:00:00;57;2020/06/26;22.70000000000005;14.7;2020;6;26;8;-8.00000000000005
2020-06-26 09:00:00;58;2020/06/26;21.63333333333336;15.4;2020;6;26;9;-6.233333333333361
2020-06-26 10:00:00;59;2020/06/26;20.56666666666668;16;2020;6;26;10;-4.566666666666681
2020-06-26 11:00:00;60;2020/06/26;19.5;16.6;2020;6;26;11;-2.8999999999999986
2020-06-26 12:00:00;61;2020/06/26;21.36666666666667;16.1;2020;6;26;12;-5.266666666666669
2020-06-26 13:00:00;62;2020/06/26;23.23333333333335;15.4;2020;6;26;13;-7.833333333333348
2020-06-26 14:00:00;63;2020/06/26;25.10000000000002;13.9;2020;6;26;14;-11.200000000000019
2020-06-26 15:00:00;64;2020/06/26;26.20000000000003;16.7;2020;6;26;15;-9.500000000000032
2020-06-26 16:00:00;65;2020/06/26;27.30000000000003;18.3;2020;6;26;16;-9.000000000000028
2020-06-26 17:00:00;66;2020/06/26;28.40000000000003;18.5;2020;6;26;17;-9.90000000000003
2020-06-26 18:00:00;67;2020/06/26;28.23333333333337;18.6;2020;6;26;18;-9.633333333333368
2020-06-26 19:00:00;68;2020/06/26;28.0666666666667;18.2;2020;6;26;19;-9.8666666666667
2020-06-26 20:00:00;69;2020/06/26;27.90000000000003;16.5;2020;6;26;20;-11.40000000000003
2020-06-26 21:00:00;70;2020/06/26;27.03333333333336;15.3;2020;6;26;21;-11.73333333333336
2020-06-26 22:00:00;71;2020/06/26;26.16666666666669;15.1;2020;6;26;22;-11.06666666666669
2020-06-26 23:00:00;72;2020/06/26;25.30000000000001;15.6;2020;6;26;23;-9.700000000000012
2020-06-27 00:00:00;73;2020/06/27;24.76666666666669;15.4;2020;6;26;16;-9.36666666666669
2020-06-27 01:00:00;74;2020/06/27;24.23333333333337;15.8;2020;6;26;9;-8.433333333333369
2020-06-27 02:00:00;75;2020/06/27;23.70000000000005;14.3;2020;6;27;2;-9.400000000000048
2020-06-27 03:00:00;76;2020/06/27;22.4666666666667;14.4;2020;6;27;3;-8.0666666666667
2020-06-27 04:00:00;77;2020/06/27;21.23333333333335;12.5;2020;6;27;4;-8.733333333333348
2020-06-27 05:00:00;78;2020/06/27;20.0;12.1;2020;6;27;5;-7.9
2020-06-27 06:00:00;79;2020/06/27;20.76666666666667;12.7;2020;6;27;6;-8.06666666666667
2020-06-27 07:00:00;80;2020/06/27;21.53333333333334;13.4;2020;6;27;7;-8.133333333333338
2020-06-27 08:00:00;81;2020/06/27;22.30000000000001;13.4;2020;6;27;8;-8.900000000000011
2020-06-27 09:00:00;82;2020/06/27;23.73333333333335;14.1;2020;6;27;9;-9.633333333333349
2020-06-27 10:00:00;83;2020/06/27;25.16666666666669;14.9;2020;6;27;10;-10.266666666666689
2020-06-27 11:00:00;84;2020/06/27;26.60000000000002;15.2;2020;6;27;11;-11.40000000000002
2020-06-27 12:00:00;85;2020/06/27;27.50000000000002;16.2;2020;6;27;12;-11.300000000000022
2020-06-27 13:00:00;86;2020/06/27;28.40000000000002;16.9;2020;6;27;13;-11.500000000000021
2020-06-27 14:00:00;87;2020/06/27;29.30000000000001;18.4;2020;6;27;14;-10.900000000000013
2020-06-27 15:00:00;88;2020/06/27;29.76666666666669;19.6;2020;6;27;15;-10.16666666666669
2020-06-27 16:00:00;89;2020/06/27;30.23333333333337;18.8;2020;6;27;16;-11.433333333333369
2020-06-27 17:00:00;90;2020/06/27;30.70000000000005;19.1;2020;6;27;17;-11.600000000000048
2020-06-27 18:00:00;91;2020/06/27;29.30000000000003;18.5;2020;6;27;18;-10.80000000000003
2020-06-27 19:00:00;92;2020/06/27;27.90000000000002;17.9;2020;6;27;19;-10.000000000000021
2020-06-27 20:00:00;93;2020/06/27;26.5;17.4;2020;6;27;20;-9.100000000000001
2020-06-27 21:00:00;94;2020/06/27;25.80000000000001;15.5;2020;6;27;21;-10.300000000000011
2020-06-27 22:00:00;95;2020/06/27;25.10000000000002;14.4;2020;6;27;22;-10.700000000000019
2020-06-27 23:00:00;96;2020/06/27;24.40000000000003;14;2020;6;27;23;-10.40000000000003
2020-06-28 00:00:00;97;2020/06/28;23.26666666666669;14.3;2020;6;27;16;-8.96666666666669
2020-06-28 01:00:00;98;2020/06/28;22.13333333333334;14.4;2020;6;27;9;-7.73333333333334
2020-06-28 02:00:00;99;2020/06/28;21.0;13.9;2020;6;28;2;-7.1
2020-06-28 03:00:00;100;2020/06/28;21.06666666666668;13.7;2020;6;28;3;-7.366666666666681
2020-06-28 04:00:00;101;2020/06/28;21.13333333333336;13.4;2020;6;28;4;-7.733333333333361
2020-06-28 05:00:00;102;2020/06/28;21.20000000000005;13;2020;6;28;5;-8.200000000000049
2020-06-28 06:00:00;103;2020/06/28;21.0666666666667;13;2020;6;28;6;-8.066666666666698
2020-06-28 07:00:00;104;2020/06/28;20.93333333333335;13.2;2020;6;28;7;-7.733333333333352
2020-06-28 08:00:00;105;2020/06/28;20.80000000000001;13.9;2020;6;28;8;-6.900000000000011
2020-06-28 09:00:00;106;2020/06/28;22.06666666666668;13.9;2020;6;28;9;-8.16666666666668
2020-06-28 10:00:00;107;2020/06/28;23.33333333333335;14.3;2020;6;28;10;-9.03333333333335
2020-06-28 11:00:00;108;2020/06/28;24.60000000000002;14.4;2020;6;28;11;-10.200000000000019
2020-06-28 12:00:00;109;2020/06/28;25.56666666666668;16.5;2020;6;28;12;-9.06666666666668
2020-06-28 13:00:00;110;2020/06/28;26.53333333333334;16.8;2020;6;28;13;-9.733333333333338
2020-06-28 14:00:00;111;2020/06/28;27.5;17.2;2020;6;28;14;-10.3
2020-06-28 15:00:00;112;2020/06/28;28.1;16.7;2020;6;28;15;-11.400000000000002
2020-06-28 16:00:00;113;2020/06/28;28.70000000000001;14.7;2020;6;28;16;-14.00000000000001
2020-06-28 17:00:00;114;2020/06/28;29.30000000000001;15.3;2020;6;28;17;-14.00000000000001
2020-06-28 18:00:00;115;2020/06/28;27.06666666666668;16.1;2020;6;28;18;-10.96666666666668
2020-06-28 19:00:00;116;2020/06/28;24.83333333333335;16.8;2020;6;28;19;-8.03333333333335
2020-06-28 20:00:00;117;2020/06/28;22.60000000000002;14.9;2020;6;28;20;-7.700000000000019
2020-06-28 21:00:00;118;2020/06/28;21.30000000000003;13.1;2020;6;28;21;-8.20000000000003
2020-06-28 22:00:00;119;2020/06/28;20.00000000000004;13.3;2020;6;28;22;-6.700000000000038
2020-06-28 23:00:00;120;2020/06/28;18.70000000000005;12.9;2020;6;28;23;-5.800000000000049
2020-06-29 00:00:00;121;2020/06/29;18.60000000000004;12.6;2020;6;28;16;-6.000000000000041
2020-06-29 01:00:00;122;2020/06/29;18.50000000000004;12.6;2020;6;28;9;-5.900000000000039
2020-06-29 02:00:00;123;2020/06/29;18.40000000000003;12.2;2020;6;29;2;-6.200000000000031
2020-06-29 03:00:00;124;2020/06/29;18.26666666666669;12.3;2020;6;29;3;-5.96666666666669
2020-06-29 04:00:00;125;2020/06/29;18.13333333333334;12;2020;6;29;4;-6.13333333333334
2020-06-29 05:00:00;126;2020/06/29;18.0;11.9;2020;6;29;5;-6.1
2020-06-29 06:00:00;127;2020/06/29;18.30000000000001;11.6;2020;6;29;6;-6.700000000000012
2020-06-29 07:00:00;128;2020/06/29;18.60000000000002;11.6;2020;6;29;7;-7.0000000000000195
2020-06-29 08:00:00;129;2020/06/29;18.90000000000003;11.3;2020;6;29;8;-7.60000000000003
2020-06-29 09:00:00;130;2020/06/29;19.9666666666667;11.3;2020;6;29;9;-8.6666666666667
2020-06-29 10:00:00;131;2020/06/29;21.03333333333336;11.1;2020;6;29;10;-9.93333333333336
2020-06-29 11:00:00;132;2020/06/29;22.10000000000002;10.8;2020;6;29;11;-11.300000000000018
2020-06-29 12:00:00;133;2020/06/29;23.13333333333336;11.9;2020;6;29;12;-11.233333333333361
2020-06-29 13:00:00;134;2020/06/29;24.1666666666667;13.8;2020;6;29;13;-10.3666666666667
2020-06-29 14:00:00;135;2020/06/29;25.20000000000005;14.4;2020;6;29;14;-10.800000000000049
2020-06-29 15:00:00;136;2020/06/29;25.6666666666667;14.7;2020;6;29;15;-10.9666666666667
2020-06-29 16:00:00;137;2020/06/29;26.13333333333336;15.9;2020;6;29;16;-10.233333333333361
2020-06-29 17:00:00;138;2020/06/29;26.60000000000002;15.9;2020;6;29;17;-10.700000000000019
2020-06-29 18:00:00;139;2020/06/29;26.23333333333335;15.3;2020;6;29;18;-10.933333333333348
2020-06-29 19:00:00;140;2020/06/29;25.86666666666667;14.7;2020;6;29;19;-11.166666666666671
2020-06-29 20:00:00;141;2020/06/29;25.5;13.9;2020;6;29;20;-11.6
2020-06-29 21:00:00;142;2020/06/29;23.80000000000001;12.8;2020;6;29;21;-11.00000000000001
2020-06-29 22:00:00;143;2020/06/29;22.10000000000002;12.7;2020;6;29;22;-9.40000000000002
2020-06-29 23:00:00;144;2020/06/29;20.40000000000003;12.4;2020;6;29;23;-8.00000000000003
2020-06-30 00:00:00;145;2020/06/30;19.26666666666669;12.4;2020;6;29;16;-6.86666666666669
2020-06-30 01:00:00;146;2020/06/30;18.13333333333334;12.3;2020;6;29;9;-5.833333333333339
2020-06-30 02:00:00;147;2020/06/30;17.0;12;2020;6;30;2;-5.0
2020-06-30 03:00:00;148;2020/06/30;16.36666666666667;11.5;2020;6;30;3;-4.866666666666671
2020-06-30 04:00:00;149;2020/06/30;15.73333333333335;11.1;2020;6;30;4;-4.633333333333351
2020-06-30 05:00:00;150;2020/06/30;15.10000000000002;10.8;2020;6;30;5;-4.3000000000000185
2020-06-30 06:00:00;151;2020/06/30;16.06666666666668;10.4;2020;6;30;6;-5.66666666666668
2020-06-30 07:00:00;152;2020/06/30;17.03333333333334;10;2020;6;30;7;-7.0333333333333385
2020-06-30 08:00:00;153;2020/06/30;18.0;12.8;2020;6;30;8;-5.199999999999999
2020-06-30 09:00:00;154;2020/06/30;19.20000000000001;14.5;2020;6;30;9;-4.70000000000001
2020-06-30 10:00:00;155;2020/06/30;20.40000000000002;13.7;2020;6;30;10;-6.700000000000021
2020-06-30 11:00:00;156;2020/06/30;21.60000000000002;14;2020;6;30;11;-7.600000000000019
2020-06-30 12:00:00;157;2020/06/30;22.93333333333335;14.8;2020;6;30;12;-8.13333333333335
2020-06-30 17:00:00;158;2020/06/30;27.70000000000005;18.6;2020;6;30;17;-9.100000000000048
2020-06-30 18:00:00;159;2020/06/30;27.6666666666667;17.5;2020;6;30;18;-10.1666666666667
2020-06-30 19:00:00;160;2020/06/30;27.63333333333336;17.3;2020;6;30;19;-10.33333333333336
2020-06-30 20:00:00;161;2020/06/30;27.60000000000002;16.6;2020;6;30;20;-11.000000000000018
2020-06-30 21:00:00;162;2020/06/30;26.36666666666669;15.6;2020;6;30;21;-10.766666666666689
2020-06-30 22:00:00;163;2020/06/30;25.13333333333336;14.9;2020;6;30;22;-10.233333333333361
2020-06-30 23:00:00;164;2020/06/30;23.90000000000003;14.6;2020;6;30;23;-9.300000000000031
2020-07-01 00:00:00;165;2020/07/01;22.83333333333337;14.8;2020;6;30;16;-8.03333333333337
2020-07-01 01:00:00;166;2020/07/01;21.76666666666671;15;2020;6;30;9;-6.766666666666708
2020-07-01 02:00:00;167;2020/07/01;20.70000000000005;15.5;2020;7;1;2;-5.200000000000049
2020-07-01 03:00:00;168;2020/07/01;20.0666666666667;15.4;2020;7;1;3;-4.666666666666698
2020-07-01 04:00:00;169;2020/07/01;19.43333333333335;14.8;2020;7;1;4;-4.633333333333351
2020-07-01 05:00:00;170;2020/07/01;18.80000000000001;14.4;2020;7;1;5;-4.400000000000011
2020-07-01 06:00:00;171;2020/07/01;19.63333333333334;14.3;2020;7;1;6;-5.333333333333339
2020-07-01 07:00:00;172;2020/07/01;20.46666666666668;15.2;2020;7;1;7;-5.26666666666668
2020-07-01 08:00:00;173;2020/07/01;21.30000000000001;16.2;2020;7;1;8;-5.100000000000012
2020-07-01 09:00:00;174;2020/07/01;23.03333333333334;16.8;2020;7;1;9;-6.233333333333338
2020-07-01 10:00:00;175;2020/07/01;24.76666666666667;16.8;2020;7;1;10;-7.966666666666669
2020-07-01 11:00:00;176;2020/07/01;26.5;18.1;2020;7;1;11;-8.399999999999999
2020-07-01 12:00:00;177;2020/07/01;27.63333333333334;18.4;2020;7;1;12;-9.233333333333341
2020-07-01 13:00:00;178;2020/07/01;28.76666666666669;18.8;2020;7;1;13;-9.96666666666669
2020-07-01 14:00:00;179;2020/07/01;29.90000000000003;20;2020;7;1;14;-9.90000000000003
2020-07-01 15:00:00;180;2020/07/01;30.0666666666667;20.5;2020;7;1;15;-9.566666666666698
2020-07-01 16:00:00;181;2020/07/01;30.23333333333337;20.2;2020;7;1;16;-10.03333333333337
2020-07-01 17:00:00;182;2020/07/01;30.40000000000003;19.3;2020;7;1;17;-11.10000000000003
2020-07-01 18:00:00;183;2020/07/01;27.63333333333336;17.6;2020;7;1;18;-10.03333333333336
2020-07-01 19:00:00;184;2020/07/01;24.86666666666669;16.1;2020;7;1;19;-8.766666666666687
2020-07-01 20:00:00;185;2020/07/01;22.10000000000002;14.5;2020;7;1;20;-7.600000000000019
2020-07-01 21:00:00;186;2020/07/01;21.90000000000002;13.5;2020;7;1;21;-8.40000000000002
2020-07-01 22:00:00;187;2020/07/01;21.70000000000001;13.2;2020;7;1;22;-8.50000000000001
2020-07-01 23:00:00;188;2020/07/01;21.5;13.2;2020;7;1;23;-8.3
2020-07-02 00:00:00;189;2020/07/02;20.93333333333334;13.3;2020;7;1;16;-7.63333333333334
2020-07-02 01:00:00;190;2020/07/02;20.36666666666667;13.3;2020;7;1;9;-7.06666666666667
2020-07-02 02:00:00;191;2020/07/02;19.80000000000001;13.2;2020;7;2;2;-6.600000000000012
2020-07-02 03:00:00;192;2020/07/02;19.76666666666669;12;2020;7;2;3;-7.766666666666691
2020-07-02 04:00:00;193;2020/07/02;19.73333333333337;12.2;2020;7;2;4;-7.5333333333333705
2020-07-02 05:00:00;194;2020/07/02;19.70000000000005;12.5;2020;7;2;5;-7.200000000000049
2020-07-02 06:00:00;195;2020/07/02;20.03333333333338;11.9;2020;7;2;6;-8.13333333333338
2020-07-02 07:00:00;196;2020/07/02;20.36666666666671;11.9;2020;7;2;7;-8.46666666666671
2020-07-02 08:00:00;197;2020/07/02;20.70000000000005;12.2;2020;7;2;8;-8.50000000000005
2020-07-02 09:00:00;198;2020/07/02;21.70000000000005;14.7;2020;7;2;9;-7.00000000000005
2020-07-02 10:00:00;199;2020/07/02;22.70000000000005;14.3;2020;7;2;10;-8.400000000000048
2020-07-02 11:00:00;200;2020/07/02;23.70000000000005;14.5;2020;7;2;11;-9.200000000000049
2020-07-02 12:00:00;201;2020/07/02;23.93333333333338;14.5;2020;7;2;12;-9.43333333333338
2020-07-02 13:00:00;202;2020/07/02;24.1666666666667;15.3;2020;7;2;13;-8.8666666666667
2020-07-02 14:00:00;203;2020/07/02;24.40000000000003;16.2;2020;7;2;14;-8.200000000000031
2020-07-02 15:00:00;204;2020/07/02;24.90000000000003;15.6;2020;7;2;15;-9.300000000000031
2020-07-02 16:00:00;205;2020/07/02;25.40000000000003;14.9;2020;7;2;16;-10.50000000000003
2020-07-02 17:00:00;206;2020/07/02;25.90000000000003;16.2;2020;7;2;17;-9.700000000000031
2020-07-02 18:00:00;207;2020/07/02;24.70000000000003;14.6;2020;7;2;18;-10.100000000000032
2020-07-02 19:00:00;208;2020/07/02;23.50000000000002;13.6;2020;7;2;19;-9.900000000000022
2020-07-02 20:00:00;209;2020/07/02;22.30000000000001;13.3;2020;7;2;20;-9.00000000000001
2020-07-02 21:00:00;210;2020/07/02;21.40000000000002;11.5;2020;7;2;21;-9.90000000000002
2020-07-02 22:00:00;211;2020/07/02;20.50000000000002;10.4;2020;7;2;22;-10.100000000000021
2020-07-02 23:00:00;212;2020/07/02;19.60000000000002;9.6;2020;7;2;23;-10.00000000000002
2020-07-03 00:00:00;213;2020/07/03;18.36666666666669;9.3;2020;7;2;16;-9.066666666666688
2020-07-03 01:00:00;214;2020/07/03;17.13333333333336;8.1;2020;7;2;9;-9.033333333333362
2020-07-03 02:00:00;215;2020/07/03;15.90000000000003;8;2020;7;3;2;-7.9000000000000306
2020-07-03 03:00:00;216;2020/07/03;15.90000000000003;7.7;2020;7;3;3;-8.200000000000031
2020-07-03 04:00:00;217;2020/07/03;15.90000000000003;7.3;2020;7;3;4;-8.60000000000003
2020-07-03 05:00:00;218;2020/07/03;15.90000000000003;7.4;2020;7;3;5;-8.50000000000003
2020-07-03 06:00:00;219;2020/07/03;16.33333333333337;6.9;2020;7;3;6;-9.43333333333337
2020-07-03 07:00:00;220;2020/07/03;16.76666666666671;7.4;2020;7;3;7;-9.366666666666708
2020-07-03 08:00:00;221;2020/07/03;17.20000000000005;7.9;2020;7;3;8;-9.300000000000049
2020-07-03 09:00:00;222;2020/07/03;18.4666666666667;7.8;2020;7;3;9;-10.6666666666667
2020-07-03 10:00:00;223;2020/07/03;19.73333333333335;8;2020;7;3;10;-11.733333333333348
2020-07-03 11:00:00;224;2020/07/03;21.0;7.6;2020;7;3;11;-13.4
2020-07-03 12:00:00;225;2020/07/03;21.5;7.9;2020;7;3;12;-13.6
2020-07-03 13:00:00;226;2020/07/03;22.0;8.9;2020;7;3;13;-13.1
2020-07-03 14:00:00;227;2020/07/03;22.5;9.8;2020;7;3;14;-12.7
2020-07-03 15:00:00;228;2020/07/03;22.90000000000002;10.8;2020;7;3;15;-12.10000000000002
2020-07-03 16:00:00;229;2020/07/03;23.30000000000003;10.2;2020;7;3;16;-13.10000000000003
2020-07-03 17:00:00;230;2020/07/03;23.70000000000005;10;2020;7;3;17;-13.700000000000049
2020-07-03 18:00:00;231;2020/07/03;23.13333333333336;9.8;2020;7;3;18;-13.33333333333336
2020-07-03 19:00:00;232;2020/07/03;22.56666666666668;9.7;2020;7;3;19;-12.866666666666681
2020-07-03 20:00:00;233;2020/07/03;22.0;9.3;2020;7;3;20;-12.7
2020-07-03 21:00:00;234;2020/07/03;20.5;9.2;2020;7;3;21;-11.3
2020-07-03 22:00:00;235;2020/07/03;19.0;8.3;2020;7;3;22;-10.7
2020-07-03 23:00:00;236;2020/07/03;17.5;8.2;2020;7;3;23;-9.3
2020-07-04 00:00:00;237;2020/07/04;17.13333333333334;8.3;2020;7;3;16;-8.83333333333334
2020-07-04 01:00:00;238;2020/07/04;16.76666666666669;7.8;2020;7;3;9;-8.96666666666669
2020-07-04 02:00:00;239;2020/07/04;16.40000000000003;7.4;2020;7;4;2;-9.00000000000003
2020-07-04 03:00:00;240;2020/07/04;15.53333333333336;7.8;2020;7;4;3;-7.73333333333336
2020-07-04 04:00:00;241;2020/07/04;14.66666666666669;8.3;2020;7;4;4;-6.3666666666666885
2020-07-04 05:00:00;242;2020/07/04;13.80000000000001;8.2;2020;7;4;5;-5.60000000000001
2020-07-04 06:00:00;243;2020/07/04;14.83333333333335;8.5;2020;7;4;6;-6.33333333333335
2020-07-04 07:00:00;244;2020/07/04;15.86666666666669;8;2020;7;4;7;-7.86666666666669
2020-07-04 08:00:00;245;2020/07/04;16.90000000000003;9.2;2020;7;4;8;-7.700000000000031
2020-07-04 09:00:00;246;2020/07/04;18.40000000000003;10.2;2020;7;4;9;-8.200000000000031
2020-07-04 10:00:00;247;2020/07/04;19.90000000000003;10.2;2020;7;4;10;-9.700000000000031
2020-07-04 11:00:00;248;2020/07/04;21.40000000000003;11.1;2020;7;4;11;-10.300000000000031
2020-07-04 12:00:00;249;2020/07/04;22.30000000000003;12.2;2020;7;4;12;-10.10000000000003
2020-07-04 13:00:00;250;2020/07/04;23.20000000000003;12;2020;7;4;13;-11.200000000000031
2020-07-04 14:00:00;251;2020/07/04;24.10000000000002;12.4;2020;7;4;14;-11.700000000000019
2020-07-04 15:00:00;252;2020/07/04;24.76666666666669;14.2;2020;7;4;15;-10.566666666666691
2020-07-04 16:00:00;253;2020/07/04;25.43333333333335;15;2020;7;4;16;-10.433333333333351
2020-07-04 17:00:00;254;2020/07/04;26.10000000000002;14.4;2020;7;4;17;-11.700000000000019
2020-07-04 18:00:00;255;2020/07/04;25.76666666666669;15.3;2020;7;4;18;-10.46666666666669
2020-07-04 19:00:00;256;2020/07/04;25.43333333333335;14.7;2020;7;4;19;-10.733333333333352
2020-07-04 20:00:00;257;2020/07/04;25.10000000000002;13.3;2020;7;4;20;-11.800000000000018
2020-07-04 21:00:00;258;2020/07/04;24.03333333333336;12.1;2020;7;4;21;-11.93333333333336
2020-07-04 22:00:00;259;2020/07/04;22.9666666666667;11.4;2020;7;4;22;-11.5666666666667
2020-07-04 23:00:00;260;2020/07/04;21.90000000000003;11.9;2020;7;4;23;-10.00000000000003
2020-07-05 00:00:00;261;2020/07/05;20.63333333333336;12.1;2020;7;4;16;-8.533333333333362
2020-07-05 01:00:00;262;2020/07/05;19.36666666666669;11.1;2020;7;4;9;-8.266666666666689
2020-07-05 02:00:00;263;2020/07/05;18.10000000000002;10.8;2020;7;5;2;-7.3000000000000185
2020-07-05 03:00:00;264;2020/07/05;17.76666666666669;10.6;2020;7;5;3;-7.166666666666691
2020-07-05 04:00:00;265;2020/07/05;17.43333333333335;10.7;2020;7;5;4;-6.733333333333352
2020-07-05 05:00:00;266;2020/07/05;17.10000000000002;10.4;2020;7;5;5;-6.700000000000019
2020-07-05 06:00:00;267;2020/07/05;18.23333333333335;11.3;2020;7;5;6;-6.933333333333348
2020-07-05 07:00:00;268;2020/07/05;19.36666666666667;11.3;2020;7;5;7;-8.06666666666667
2020-07-05 08:00:00;269;2020/07/05;20.5;12.2;2020;7;5;8;-8.3
2020-07-05 09:00:00;270;2020/07/05;21.70000000000001;14;2020;7;5;9;-7.70000000000001
