;ind;date;temperature_synop;temperature_meteociel;annee;mois;jour;heure;difference_temperature
2020-09-22 10:00:00;24;2020/09/22;17.56666666666668;14.1;2020;9;22;10;-3.466666666666681
2020-09-22 11:00:00;25;2020/09/22;18.80000000000001;15.9;2020;9;22;11;-2.900000000000011
2020-09-22 12:00:00;26;2020/09/22;19.76666666666669;17.5;2020;9;22;12;-2.2666666666666906
2020-09-22 13:00:00;27;2020/09/22;20.73333333333337;17.8;2020;9;22;13;-2.933333333333369
2020-09-22 14:00:00;28;2020/09/22;21.70000000000005;18.3;2020;9;22;14;-3.4000000000000483
2020-09-22 15:00:00;29;2020/09/22;21.9666666666667;18.1;2020;9;22;15;-3.866666666666699
2020-09-22 16:00:00;30;2020/09/22;22.23333333333335;17.6;2020;9;22;16;-4.633333333333347
2020-09-22 17:00:00;31;2020/09/22;22.5;15.8;2020;9;22;17;-6.699999999999999
2020-09-22 18:00:00;32;2020/09/22;21.36666666666667;14.8;2020;9;22;18;-6.56666666666667
2020-09-22 19:00:00;33;2020/09/22;20.23333333333335;14.1;2020;9;22;19;-6.133333333333349
2020-09-22 20:00:00;34;2020/09/22;19.10000000000002;13.7;2020;9;22;20;-5.40000000000002
2020-09-22 21:00:00;35;2020/09/22;17.4666666666667;13.6;2020;9;22;21;-3.866666666666701
2020-09-22 22:00:00;36;2020/09/22;15.83333333333337;13.6;2020;9;22;22;-2.23333333333337
2020-09-22 23:00:00;37;2020/09/22;14.20000000000005;12.6;2020;9;22;23;-1.6000000000000512
2020-09-23 00:00:00;38;2020/09/23;14.60000000000004;12.4;2020;9;22;16;-2.20000000000004
2020-09-23 01:00:00;39;2020/09/23;15.00000000000004;12.1;2020;9;22;9;-2.900000000000041
2020-09-23 02:00:00;40;2020/09/23;15.40000000000003;12.3;2020;9;23;2;-3.10000000000003
2020-09-23 03:00:00;41;2020/09/23;15.40000000000003;12.1;2020;9;23;3;-3.300000000000031
2020-09-23 04:00:00;42;2020/09/23;15.40000000000003;12.4;2020;9;23;4;-3.00000000000003
2020-09-23 05:00:00;43;2020/09/23;15.40000000000003;12.2;2020;9;23;5;-3.2000000000000313
2020-09-23 06:00:00;44;2020/09/23;15.23333333333337;11.6;2020;9;23;6;-3.63333333333337
2020-09-23 07:00:00;45;2020/09/23;15.0666666666667;11.5;2020;9;23;7;-3.5666666666667
2020-09-23 08:00:00;46;2020/09/23;14.90000000000003;11.2;2020;9;23;8;-3.7000000000000313
2020-09-23 09:00:00;47;2020/09/23;16.50000000000004;12.2;2020;9;23;9;-4.30000000000004
2020-09-23 10:00:00;48;2020/09/23;18.10000000000004;13.6;2020;9;23;10;-4.500000000000041
2020-09-23 11:00:00;49;2020/09/23;19.70000000000005;14.7;2020;9;23;11;-5.00000000000005
2020-09-23 12:00:00;50;2020/09/23;21.00000000000004;17.4;2020;9;23;12;-3.6000000000000405
2020-09-23 13:00:00;51;2020/09/23;22.30000000000003;18.3;2020;9;23;13;-4.000000000000028
2020-09-23 14:00:00;52;2020/09/23;23.60000000000002;19.4;2020;9;23;14;-4.200000000000021
2020-09-23 15:00:00;53;2020/09/23;24.33333333333335;20.8;2020;9;23;15;-3.533333333333349
2020-09-23 16:00:00;54;2020/09/23;25.06666666666668;20.2;2020;9;23;16;-4.866666666666681
2020-09-23 17:00:00;55;2020/09/23;25.80000000000001;18.7;2020;9;23;17;-7.100000000000012
2020-09-23 18:00:00;56;2020/09/23;24.06666666666668;19;2020;9;23;18;-5.066666666666681
2020-09-23 19:00:00;57;2020/09/23;22.33333333333335;17.4;2020;9;23;19;-4.933333333333351
2020-09-23 20:00:00;58;2020/09/23;20.60000000000002;16.4;2020;9;23;20;-4.200000000000021
2020-09-23 21:00:00;59;2020/09/23;20.4666666666667;14.8;2020;9;23;21;-5.6666666666667
2020-09-23 22:00:00;60;2020/09/23;20.33333333333337;14.8;2020;9;23;22;-5.5333333333333705
2020-09-23 23:00:00;61;2020/09/23;20.20000000000005;14.2;2020;9;23;23;-6.00000000000005
2020-09-24 00:00:00;62;2020/09/24;19.1666666666667;13.7;2020;9;23;16;-5.4666666666667005
2020-09-24 01:00:00;63;2020/09/24;18.13333333333336;13.4;2020;9;23;9;-4.733333333333361
2020-09-24 02:00:00;64;2020/09/24;17.10000000000002;12.7;2020;9;24;2;-4.40000000000002
2020-09-24 03:00:00;65;2020/09/24;17.03333333333336;12;2020;9;24;3;-5.03333333333336
2020-09-24 04:00:00;66;2020/09/24;16.9666666666667;12;2020;9;24;4;-4.9666666666667005
2020-09-24 05:00:00;67;2020/09/24;16.90000000000003;12.2;2020;9;24;5;-4.700000000000031
2020-09-24 06:00:00;68;2020/09/24;16.4666666666667;11.7;2020;9;24;6;-4.766666666666701
2020-09-24 07:00:00;69;2020/09/24;16.03333333333336;11.9;2020;9;24;7;-4.1333333333333595
2020-09-24 08:00:00;70;2020/09/24;15.60000000000002;12.7;2020;9;24;8;-2.90000000000002
2020-09-24 09:00:00;71;2020/09/24;16.50000000000002;13.1;2020;9;24;9;-3.4000000000000217
2020-09-24 10:00:00;72;2020/09/24;17.40000000000002;13.3;2020;9;24;10;-4.100000000000019
2020-09-24 11:00:00;73;2020/09/24;18.30000000000001;13.7;2020;9;24;11;-4.600000000000012
2020-09-24 12:00:00;74;2020/09/24;19.40000000000002;14.6;2020;9;24;12;-4.80000000000002
2020-09-24 13:00:00;75;2020/09/24;20.50000000000002;13.7;2020;9;24;13;-6.800000000000022
2020-09-24 14:00:00;76;2020/09/24;21.60000000000002;14.8;2020;9;24;14;-6.8000000000000185
2020-09-24 15:00:00;77;2020/09/24;20.83333333333335;14.8;2020;9;24;15;-6.033333333333349
2020-09-24 16:00:00;78;2020/09/24;20.06666666666668;15.3;2020;9;24;16;-4.76666666666668
2020-09-24 17:00:00;79;2020/09/24;19.30000000000001;13;2020;9;24;17;-6.300000000000011
2020-09-24 18:00:00;80;2020/09/24;18.66666666666669;13.4;2020;9;24;18;-5.266666666666689
2020-09-24 19:00:00;81;2020/09/24;18.03333333333336;12.8;2020;9;24;19;-5.233333333333359
2020-09-24 20:00:00;82;2020/09/24;17.40000000000003;11.7;2020;9;24;20;-5.700000000000031
2020-09-24 21:00:00;83;2020/09/24;17.03333333333336;11.6;2020;9;24;21;-5.43333333333336
2020-09-24 22:00:00;84;2020/09/24;16.66666666666669;10.8;2020;9;24;22;-5.8666666666666885
2020-09-24 23:00:00;85;2020/09/24;16.30000000000001;8.6;2020;9;24;23;-7.700000000000012
2020-09-25 00:00:00;86;2020/09/25;14.93333333333336;8.4;2020;9;24;16;-6.53333333333336
2020-09-25 01:00:00;87;2020/09/25;13.5666666666667;7.5;2020;9;24;9;-6.0666666666667
2020-09-25 02:00:00;88;2020/09/25;12.20000000000005;6.4;2020;9;25;2;-5.8000000000000504
2020-09-25 03:00:00;89;2020/09/25;11.93333333333337;6.2;2020;9;25;3;-5.733333333333371
2020-09-25 04:00:00;90;2020/09/25;11.66666666666671;6.4;2020;9;25;4;-5.26666666666671
2020-09-25 05:00:00;91;2020/09/25;11.40000000000003;6.5;2020;9;25;5;-4.9000000000000306
2020-09-25 06:00:00;92;2020/09/25;11.26666666666669;6.6;2020;9;25;6;-4.666666666666691
2020-09-25 07:00:00;93;2020/09/25;11.13333333333335;6.5;2020;9;25;7;-4.633333333333351
2020-09-25 08:00:00;94;2020/09/25;11.0;6.5;2020;9;25;8;-4.5
2020-09-25 09:00:00;95;2020/09/25;11.46666666666668;6.7;2020;9;25;9;-4.766666666666679
2020-09-25 10:00:00;96;2020/09/25;11.93333333333336;7.1;2020;9;25;10;-4.833333333333361
2020-09-25 11:00:00;97;2020/09/25;12.40000000000003;7.3;2020;9;25;11;-5.100000000000031
2020-09-25 12:00:00;98;2020/09/25;12.90000000000003;7.4;2020;9;25;12;-5.50000000000003
2020-09-25 13:00:00;99;2020/09/25;13.40000000000003;8.2;2020;9;25;13;-5.200000000000031
2020-09-25 14:00:00;100;2020/09/25;13.90000000000003;9.9;2020;9;25;14;-4.00000000000003
2020-09-25 15:00:00;101;2020/09/25;13.33333333333337;8.9;2020;9;25;15;-4.433333333333369
2020-09-25 16:00:00;102;2020/09/25;12.76666666666671;7.4;2020;9;25;16;-5.36666666666671
2020-09-25 17:00:00;103;2020/09/25;12.20000000000005;7.4;2020;9;25;17;-4.8000000000000504
2020-09-25 18:00:00;104;2020/09/25;10.76666666666671;7.5;2020;9;25;18;-3.26666666666671
2020-09-25 19:00:00;105;2020/09/25;9.333333333333371;8.1;2020;9;25;19;-1.2333333333333716
2020-09-25 20:00:00;106;2020/09/25;7.900000000000034;4.8;2020;9;25;20;-3.1000000000000343
2020-09-25 21:00:00;107;2020/09/25;8.466666666666697;5.6;2020;9;25;21;-2.8666666666666973
2020-09-25 22:00:00;108;2020/09/25;9.03333333333336;6.2;2020;9;25;22;-2.8333333333333597
2020-09-25 23:00:00;109;2020/09/25;9.600000000000023;5.5;2020;9;25;23;-4.100000000000023
2020-09-26 00:00:00;110;2020/09/26;9.566666666666682;5.4;2020;9;25;16;-4.166666666666682
2020-09-26 01:00:00;111;2020/09/26;9.53333333333334;5.7;2020;9;25;9;-3.83333333333334
2020-09-26 02:00:00;112;2020/09/26;9.5;5.7;2020;9;26;2;-3.8
2020-09-26 03:00:00;113;2020/09/26;9.266666666666671;5.2;2020;9;26;3;-4.066666666666671
2020-09-26 04:00:00;114;2020/09/26;9.03333333333334;5.1;2020;9;26;4;-3.9333333333333407
2020-09-26 05:00:00;115;2020/09/26;8.800000000000011;5.1;2020;9;26;5;-3.7000000000000117
2020-09-26 06:00:00;116;2020/09/26;8.700000000000008;5;2020;9;26;6;-3.700000000000008
2020-09-26 07:00:00;117;2020/09/26;8.600000000000003;4.9;2020;9;26;7;-3.700000000000003
2020-09-26 08:00:00;118;2020/09/26;8.5;4.9;2020;9;26;8;-3.5999999999999996
2020-09-26 09:00:00;119;2020/09/26;8.900000000000015;5.1;2020;9;26;9;-3.800000000000015
2020-09-26 10:00:00;120;2020/09/26;9.300000000000031;5.1;2020;9;26;10;-4.200000000000031
2020-09-26 11:00:00;121;2020/09/26;9.700000000000045;5.4;2020;9;26;11;-4.300000000000045
2020-09-26 12:00:00;122;2020/09/26;11.00000000000004;6.1;2020;9;26;12;-4.900000000000041
2020-09-26 13:00:00;123;2020/09/26;12.30000000000003;7.1;2020;9;26;13;-5.2000000000000295
2020-09-26 14:00:00;124;2020/09/26;13.60000000000002;8;2020;9;26;14;-5.600000000000019
2020-09-26 15:00:00;125;2020/09/26;13.63333333333336;8.5;2020;9;26;15;-5.1333333333333595
2020-09-26 16:00:00;126;2020/09/26;13.66666666666671;9.4;2020;9;26;16;-4.26666666666671
2020-09-26 17:00:00;127;2020/09/26;13.70000000000005;9.8;2020;9;26;17;-3.90000000000005
2020-09-26 18:00:00;128;2020/09/26;12.10000000000004;8;2020;9;26;18;-4.1000000000000405
2020-09-26 19:00:00;129;2020/09/26;10.50000000000004;7.5;2020;9;26;19;-3.000000000000041
2020-09-26 20:00:00;130;2020/09/26;8.900000000000034;5.9;2020;9;26;20;-3.0000000000000338
2020-09-26 21:00:00;131;2020/09/26;7.200000000000027;4;2020;9;26;21;-3.200000000000027
2020-09-26 22:00:00;132;2020/09/26;5.50000000000002;2.4;2020;9;26;22;-3.1000000000000205
2020-09-26 23:00:00;133;2020/09/26;3.800000000000011;1.6;2020;9;26;23;-2.200000000000011
2020-09-27 00:00:00;134;2020/09/27;5.100000000000023;2.4;2020;9;26;16;-2.700000000000023
2020-09-27 01:00:00;135;2020/09/27;6.400000000000034;3.8;2020;9;26;9;-2.6000000000000343
2020-09-27 02:00:00;136;2020/09/27;7.700000000000045;2.3;2020;9;27;2;-5.400000000000045
2020-09-27 03:00:00;137;2020/09/27;7.900000000000034;3.3;2020;9;27;3;-4.600000000000034
2020-09-27 04:00:00;138;2020/09/27;8.100000000000023;3.9;2020;9;27;4;-4.200000000000022
2020-09-27 05:00:00;139;2020/09/27;8.300000000000011;4.1;2020;9;27;5;-4.200000000000012
2020-09-27 06:00:00;140;2020/09/27;8.433333333333357;4.2;2020;9;27;6;-4.2333333333333565
2020-09-27 07:00:00;141;2020/09/27;8.5666666666667;4.4;2020;9;27;7;-4.1666666666667
2020-09-27 08:00:00;142;2020/09/27;8.700000000000045;4.4;2020;9;27;8;-4.300000000000045
2020-09-27 09:00:00;143;2020/09/27;8.766666666666708;4.3;2020;9;27;9;-4.4666666666667085
2020-09-27 10:00:00;144;2020/09/27;8.833333333333371;4.6;2020;9;27;10;-4.233333333333372
2020-09-27 11:00:00;145;2020/09/27;8.900000000000034;5.2;2020;9;27;11;-3.700000000000034
2020-09-27 12:00:00;146;2020/09/27;9.03333333333336;5.7;2020;9;27;12;-3.3333333333333597
2020-09-27 13:00:00;147;2020/09/27;9.166666666666686;5.9;2020;9;27;13;-3.2666666666666853
2020-09-27 14:00:00;148;2020/09/27;9.300000000000011;5.7;2020;9;27;14;-3.600000000000011
2020-09-27 15:00:00;149;2020/09/27;9.366666666666674;5.8;2020;9;27;15;-3.5666666666666744
2020-09-27 16:00:00;150;2020/09/27;9.433333333333337;6;2020;9;27;16;-3.433333333333337
2020-09-27 17:00:00;151;2020/09/27;9.5;6.1;2020;9;27;17;-3.4000000000000004
2020-09-27 18:00:00;152;2020/09/27;9.566666666666682;6;2020;9;27;18;-3.5666666666666824
2020-09-27 19:00:00;153;2020/09/27;9.633333333333363;6.1;2020;9;27;19;-3.5333333333333634
2020-09-27 20:00:00;154;2020/09/27;;6.1;2020;9;27;20;
2020-09-27 21:00:00;155;2020/09/27;;6.2;2020;9;27;21;
2020-09-27 22:00:00;156;2020/09/27;;6.2;2020;9;27;22;
2020-09-27 23:00:00;157;2020/09/27;;6.4;2020;9;27;23;
2020-09-28 00:00:00;158;2020/09/28;;6.6;2020;9;27;16;
2020-09-28 01:00:00;159;2020/09/28;;6.7;2020;9;27;9;
2020-09-28 02:00:00;160;2020/09/28;11.30000000000001;6.8;2020;9;28;2;-4.50000000000001
2020-09-28 03:00:00;161;2020/09/28;11.20000000000001;6.7;2020;9;28;3;-4.50000000000001
2020-09-28 04:00:00;162;2020/09/28;11.1;6.7;2020;9;28;4;-4.3999999999999995
2020-09-28 05:00:00;163;2020/09/28;11.0;6.7;2020;9;28;5;-4.3
2020-09-28 06:00:00;164;2020/09/28;10.80000000000001;6.8;2020;9;28;6;-4.00000000000001
2020-09-28 07:00:00;165;2020/09/28;10.60000000000002;7;2020;9;28;7;-3.600000000000019
2020-09-28 08:00:00;166;2020/09/28;10.40000000000003;7;2020;9;28;8;-3.4000000000000306
2020-09-28 09:00:00;167;2020/09/28;10.40000000000003;7.2;2020;9;28;9;-3.2000000000000304
2020-09-28 10:00:00;168;2020/09/28;10.40000000000003;7.4;2020;9;28;10;-3.00000000000003
2020-09-28 11:00:00;169;2020/09/28;10.40000000000003;7.8;2020;9;28;11;-2.6000000000000307
2020-09-28 12:00:00;170;2020/09/28;10.70000000000003;7.7;2020;9;28;12;-3.0000000000000293
2020-09-28 13:00:00;171;2020/09/28;11.00000000000002;7.6;2020;9;28;13;-3.40000000000002
2020-09-28 14:00:00;172;2020/09/28;11.30000000000001;8.1;2020;9;28;14;-3.20000000000001
2020-09-28 15:00:00;173;2020/09/28;11.23333333333335;8.9;2020;9;28;15;-2.33333333333335
2020-09-28 16:00:00;174;2020/09/28;11.16666666666669;9.8;2020;9;28;16;-1.3666666666666885
2020-09-28 17:00:00;175;2020/09/28;11.10000000000002;11.3;2020;9;28;17;0.19999999999998153
2020-09-28 18:00:00;176;2020/09/28;10.9666666666667;11.1;2020;9;28;18;0.1333333333332991
2020-09-28 19:00:00;177;2020/09/28;10.83333333333337;10.3;2020;9;28;19;-0.5333333333333687
2020-09-28 20:00:00;178;2020/09/28;10.70000000000005;8.3;2020;9;28;20;-2.40000000000005
2020-09-28 21:00:00;179;2020/09/28;9.866666666666712;6.8;2020;9;28;21;-3.0666666666667117
2020-09-28 22:00:00;180;2020/09/28;9.03333333333338;5.8;2020;9;28;22;-3.2333333333333796
2020-09-28 23:00:00;181;2020/09/28;8.200000000000045;5.2;2020;9;28;23;-3.0000000000000453
2020-09-29 00:00:00;182;2020/09/29;7.80000000000003;5.3;2020;9;28;16;-2.50000000000003
2020-09-29 01:00:00;183;2020/09/29;7.400000000000015;4.8;2020;9;28;9;-2.6000000000000147
2020-09-29 02:00:00;184;2020/09/29;7.0;4.9;2020;9;29;2;-2.0999999999999996
2020-09-29 03:00:00;185;2020/09/29;7.0;3.9;2020;9;29;3;-3.1
2020-09-29 04:00:00;186;2020/09/29;7.0;4.1;2020;9;29;4;-2.9000000000000004
2020-09-29 05:00:00;187;2020/09/29;7.0;3.5;2020;9;29;5;-3.5
2020-09-29 06:00:00;188;2020/09/29;6.833333333333333;3.7;2020;9;29;6;-3.133333333333333
2020-09-29 07:00:00;189;2020/09/29;6.666666666666667;4.9;2020;9;29;7;-1.7666666666666666
2020-09-29 08:00:00;190;2020/09/29;6.5;5.9;2020;9;29;8;-0.5999999999999996
2020-09-29 09:00:00;191;2020/09/29;7.600000000000004;5.8;2020;9;29;9;-1.8000000000000043
2020-09-29 10:00:00;192;2020/09/29;8.700000000000008;7.9;2020;9;29;10;-0.8000000000000078
2020-09-29 11:00:00;193;2020/09/29;9.800000000000011;9.4;2020;9;29;11;-0.400000000000011
2020-09-29 12:00:00;194;2020/09/29;12.03333333333334;11.5;2020;9;29;12;-0.5333333333333403
2020-09-29 13:00:00;195;2020/09/29;14.26666666666667;13.4;2020;9;29;13;-0.8666666666666689
2020-09-29 14:00:00;196;2020/09/29;16.5;13.4;2020;9;29;14;-3.0999999999999996
2020-09-29 15:00:00;197;2020/09/29;16.70000000000001;13.3;2020;9;29;15;-3.4000000000000092
2020-09-29 16:00:00;198;2020/09/29;16.90000000000002;14;2020;9;29;16;-2.90000000000002
2020-09-29 17:00:00;199;2020/09/29;17.10000000000002;14;2020;9;29;17;-3.100000000000019
2020-09-29 18:00:00;200;2020/09/29;15.66666666666669;13.9;2020;9;29;18;-1.7666666666666888
2020-09-29 19:00:00;201;2020/09/29;14.23333333333335;12.8;2020;9;29;19;-1.4333333333333496
2020-09-29 20:00:00;202;2020/09/29;12.80000000000001;9.5;2020;9;29;20;-3.3000000000000096
2020-09-29 21:00:00;203;2020/09/29;11.40000000000001;7.8;2020;9;29;21;-3.6000000000000094
2020-09-29 22:00:00;204;2020/09/29;10.00000000000002;7;2020;9;29;22;-3.0000000000000195
2020-09-29 23:00:00;205;2020/09/29;8.600000000000023;6.5;2020;9;29;23;-2.1000000000000227
2020-09-30 00:00:00;206;2020/09/30;8.466666666666697;5.5;2020;9;29;16;-2.966666666666697
2020-09-30 01:00:00;207;2020/09/30;8.333333333333371;4.8;2020;9;29;9;-3.5333333333333714
2020-09-30 02:00:00;208;2020/09/30;8.200000000000045;4.4;2020;9;30;2;-3.800000000000045
2020-09-30 03:00:00;209;2020/09/30;8.03333333333338;3.8;2020;9;30;3;-4.23333333333338
2020-09-30 04:00:00;210;2020/09/30;7.866666666666712;3.7;2020;9;30;4;-4.166666666666712
2020-09-30 05:00:00;211;2020/09/30;;3;2020;9;30;5;
2020-09-30 06:00:00;212;2020/09/30;;2.8;2020;9;30;6;
2020-09-30 07:00:00;213;2020/09/30;;3;2020;9;30;7;
2020-09-30 08:00:00;214;2020/09/30;;3.7;2020;9;30;8;
2020-09-30 09:00:00;215;2020/09/30;;4.8;2020;9;30;9;
2020-09-30 10:00:00;216;2020/09/30;;8.4;2020;9;30;10;
2020-09-30 11:00:00;217;2020/09/30;12.0;10.7;2020;9;30;11;-1.3000000000000007
2020-09-30 12:00:00;218;2020/09/30;14.13333333333335;14.4;2020;9;30;12;0.26666666666664973
2020-09-30 13:00:00;219;2020/09/30;16.26666666666669;16.4;2020;9;30;13;0.133333333333308
2020-09-30 14:00:00;220;2020/09/30;18.40000000000003;15.7;2020;9;30;14;-2.7000000000000313
2020-09-30 15:00:00;221;2020/09/30;19.23333333333337;16.8;2020;9;30;15;-2.433333333333369
2020-09-30 16:00:00;222;2020/09/30;20.0666666666667;18.2;2020;9;30;16;-1.8666666666666991
2020-09-30 17:00:00;223;2020/09/30;20.90000000000003;15.8;2020;9;30;17;-5.10000000000003
2020-09-30 18:00:00;224;2020/09/30;19.30000000000003;15.1;2020;9;30;18;-4.2000000000000295
2020-09-30 19:00:00;225;2020/09/30;17.70000000000003;13.8;2020;9;30;19;-3.9000000000000306
2020-09-30 20:00:00;226;2020/09/30;16.10000000000002;10.1;2020;9;30;20;-6.0000000000000195
2020-09-30 21:00:00;227;2020/09/30;14.53333333333336;9.4;2020;9;30;21;-5.1333333333333595
2020-09-30 22:00:00;228;2020/09/30;12.9666666666667;9.5;2020;9;30;22;-3.4666666666667005
