;ind;date;temperature_synop;temperature_meteociel;annee;mois;jour;heure;difference_temperature
2020-08-08 13:00:00;20;2020/08/08;27.40000000000002;26.2;2020;8;8;13;-1.2000000000000206
2020-08-08 14:00:00;21;2020/08/08;29.5;29.2;2020;8;8;14;-0.3000000000000007
2020-08-08 15:00:00;22;2020/08/08;29.83333333333333;30.3;2020;8;8;15;0.4666666666666721
2020-08-08 16:00:00;23;2020/08/08;30.16666666666667;32;2020;8;8;16;1.8333333333333286
2020-08-08 17:00:00;24;2020/08/08;30.5;33;2020;8;8;17;2.5
2020-08-08 18:00:00;25;2020/08/08;28.90000000000002;32.2;2020;8;8;18;3.299999999999983
2020-08-08 19:00:00;26;2020/08/08;27.30000000000003;30.7;2020;8;8;19;3.39999999999997
2020-08-08 20:00:00;27;2020/08/08;25.70000000000005;28.3;2020;8;8;20;2.5999999999999517
2020-08-08 21:00:00;28;2020/08/08;23.93333333333338;25.7;2020;8;8;21;1.7666666666666195
2020-08-08 22:00:00;29;2020/08/08;22.1666666666667;23.2;2020;8;8;22;1.0333333333332995
2020-08-08 23:00:00;30;2020/08/08;20.40000000000003;21.3;2020;8;8;23;0.8999999999999702
2020-08-09 00:00:00;31;2020/08/09;19.20000000000003;20.1;2020;8;8;16;0.8999999999999702
2020-08-09 01:00:00;32;2020/08/09;18.00000000000002;19.2;2020;8;8;9;1.199999999999978
2020-08-09 02:00:00;33;2020/08/09;16.80000000000001;18.2;2020;8;9;2;1.399999999999988
2020-08-09 03:00:00;34;2020/08/09;16.53333333333334;17.4;2020;8;9;3;0.86666666666666
2020-08-09 04:00:00;35;2020/08/09;16.26666666666667;16.5;2020;8;9;4;0.23333333333333073
2020-08-09 05:00:00;36;2020/08/09;16.0;16.1;2020;8;9;5;0.10000000000000142
2020-08-09 06:00:00;37;2020/08/09;16.30000000000001;15.2;2020;8;9;6;-1.100000000000012
2020-08-09 07:00:00;38;2020/08/09;16.60000000000002;15.1;2020;8;9;7;-1.5000000000000195
2020-08-09 08:00:00;39;2020/08/09;16.90000000000003;16.2;2020;8;9;8;-0.7000000000000313
2020-08-09 09:00:00;40;2020/08/09;18.83333333333337;17.4;2020;8;9;9;-1.4333333333333727
2020-08-09 10:00:00;41;2020/08/09;20.76666666666671;20.1;2020;8;9;10;-0.6666666666667069
2020-08-09 11:00:00;42;2020/08/09;22.70000000000005;23.5;2020;8;9;11;0.799999999999951
2020-08-09 12:00:00;43;2020/08/09;25.26666666666671;26.4;2020;8;9;12;1.1333333333332902
2020-08-09 13:00:00;44;2020/08/09;27.83333333333337;29.4;2020;8;9;13;1.5666666666666273
2020-08-09 14:00:00;45;2020/08/09;30.40000000000003;31.3;2020;8;9;14;0.8999999999999702
2020-08-09 15:00:00;46;2020/08/09;31.1666666666667;33;2020;8;9;15;1.8333333333333002
2020-08-09 16:00:00;47;2020/08/09;31.93333333333338;33.5;2020;8;9;16;1.5666666666666202
2020-08-09 17:00:00;48;2020/08/09;32.70000000000005;34.3;2020;8;9;17;1.5999999999999446
2020-08-09 18:00:00;49;2020/08/09;30.6666666666667;33.9;2020;8;9;18;3.2333333333332988
2020-08-09 19:00:00;50;2020/08/09;28.63333333333336;32.6;2020;8;9;19;3.96666666666664
2020-08-09 20:00:00;51;2020/08/09;26.60000000000002;28.6;2020;8;9;20;1.9999999999999822
2020-08-09 21:00:00;52;2020/08/09;24.50000000000002;26.2;2020;8;9;21;1.699999999999978
2020-08-09 22:00:00;53;2020/08/09;22.40000000000002;23.9;2020;8;9;22;1.4999999999999787
2020-08-09 23:00:00;54;2020/08/09;20.30000000000001;21.9;2020;8;9;23;1.5999999999999872
2020-08-10 00:00:00;55;2020/08/10;19.63333333333334;20.5;2020;8;9;16;0.86666666666666
2020-08-10 01:00:00;56;2020/08/10;18.96666666666668;19.4;2020;8;9;9;0.43333333333331936
2020-08-10 02:00:00;57;2020/08/10;18.30000000000001;18.8;2020;8;10;2;0.49999999999998934
2020-08-10 03:00:00;58;2020/08/10;17.90000000000002;18;2020;8;10;3;0.0999999999999801
2020-08-10 04:00:00;59;2020/08/10;17.50000000000002;17.3;2020;8;10;4;-0.2000000000000206
2020-08-10 05:00:00;60;2020/08/10;17.10000000000002;17.2;2020;8;10;5;0.0999999999999801
2020-08-10 06:00:00;61;2020/08/10;17.30000000000003;17.2;2020;8;10;6;-0.10000000000002984
2020-08-10 07:00:00;62;2020/08/10;17.50000000000004;17.2;2020;8;10;7;-0.3000000000000398
2020-08-10 08:00:00;63;2020/08/10;17.70000000000005;18.1;2020;8;10;8;0.3999999999999524
2020-08-10 09:00:00;64;2020/08/10;18.5666666666667;19;2020;8;10;9;0.4333333333333016
2020-08-10 10:00:00;65;2020/08/10;19.43333333333335;19.9;2020;8;10;10;0.46666666666664725
2020-08-10 11:00:00;66;2020/08/10;20.30000000000001;21;2020;8;10;11;0.6999999999999886
2020-08-10 12:00:00;67;2020/08/10;21.86666666666667;23.6;2020;8;10;12;1.7333333333333307
2020-08-10 13:00:00;68;2020/08/10;23.43333333333334;27.6;2020;8;10;13;4.166666666666661
2020-08-10 14:00:00;69;2020/08/10;25.0;29.4;2020;8;10;14;4.399999999999999
2020-08-10 15:00:00;70;2020/08/10;26.6;31;2020;8;10;15;4.399999999999999
2020-08-10 16:00:00;71;2020/08/10;28.20000000000001;31.9;2020;8;10;16;3.6999999999999886
2020-08-10 17:00:00;72;2020/08/10;29.80000000000001;31.3;2020;8;10;17;1.4999999999999893
2020-08-10 18:00:00;73;2020/08/10;29.06666666666668;32;2020;8;10;18;2.9333333333333194
2020-08-10 19:00:00;74;2020/08/10;28.33333333333335;31.1;2020;8;10;19;2.7666666666666515
2020-08-10 20:00:00;75;2020/08/10;27.60000000000002;30.1;2020;8;10;20;2.4999999999999822
2020-08-10 21:00:00;76;2020/08/10;25.80000000000003;27.9;2020;8;10;21;2.0999999999999694
2020-08-10 22:00:00;77;2020/08/10;24.00000000000004;25.3;2020;8;10;22;1.2999999999999616
2020-08-10 23:00:00;78;2020/08/10;22.20000000000005;23.8;2020;8;10;23;1.5999999999999517
2020-08-11 00:00:00;79;2020/08/11;21.26666666666671;22.2;2020;8;10;16;0.9333333333332909
2020-08-11 01:00:00;80;2020/08/11;20.33333333333337;21.2;2020;8;10;9;0.8666666666666281
2020-08-11 02:00:00;81;2020/08/11;19.40000000000003;20.6;2020;8;11;2;1.1999999999999709
2020-08-11 03:00:00;82;2020/08/11;18.86666666666669;19.8;2020;8;11;3;0.9333333333333123
2020-08-11 04:00:00;83;2020/08/11;18.33333333333335;19.5;2020;8;11;4;1.16666666666665
2020-08-11 05:00:00;84;2020/08/11;17.80000000000001;18.6;2020;8;11;5;0.79999999999999
2020-08-11 06:00:00;85;2020/08/11;17.93333333333335;18;2020;8;11;6;0.06666666666664867
2020-08-11 07:00:00;86;2020/08/11;18.0666666666667;18.2;2020;8;11;7;0.13333333333330089
2020-08-11 08:00:00;87;2020/08/11;18.20000000000005;18.6;2020;8;11;8;0.3999999999999524
2020-08-11 09:00:00;88;2020/08/11;20.4666666666667;21.4;2020;8;11;9;0.933333333333298
2020-08-11 10:00:00;89;2020/08/11;22.73333333333335;23.7;2020;8;11;10;0.9666666666666508
2020-08-11 11:00:00;90;2020/08/11;25.0;27.7;2020;8;11;11;2.6999999999999993
2020-08-11 12:00:00;91;2020/08/11;27.53333333333334;29.8;2020;8;11;12;2.266666666666662
2020-08-11 13:00:00;92;2020/08/11;30.06666666666668;32.4;2020;8;11;13;2.333333333333318
2020-08-11 14:00:00;93;2020/08/11;32.60000000000002;33.2;2020;8;11;14;0.5999999999999801
2020-08-11 15:00:00;94;2020/08/11;33.40000000000001;34.2;2020;8;11;15;0.79999999999999
2020-08-11 16:00:00;95;2020/08/11;34.20000000000001;35.1;2020;8;11;16;0.8999999999999915
2020-08-11 17:00:00;96;2020/08/11;35.0;35.2;2020;8;11;17;0.20000000000000284
2020-08-11 18:00:00;97;2020/08/11;33.43333333333334;35.2;2020;8;11;18;1.7666666666666657
2020-08-11 19:00:00;98;2020/08/11;31.86666666666667;29;2020;8;11;19;-2.8666666666666707
2020-08-11 20:00:00;99;2020/08/11;30.30000000000001;32.1;2020;8;11;20;1.79999999999999
2020-08-11 21:00:00;100;2020/08/11;29.03333333333334;29.9;2020;8;11;21;0.86666666666666
2020-08-11 22:00:00;101;2020/08/11;27.76666666666667;27.2;2020;8;11;22;-0.56666666666667
2020-08-11 23:00:00;102;2020/08/11;26.5;26;2020;8;11;23;-0.5
2020-08-12 00:00:00;103;2020/08/12;25.46666666666668;23.8;2020;8;11;16;-1.6666666666666785
2020-08-12 01:00:00;104;2020/08/12;24.43333333333335;21.7;2020;8;11;9;-2.733333333333352
2020-08-12 02:00:00;105;2020/08/12;23.40000000000003;21.2;2020;8;12;2;-2.2000000000000313
2020-08-12 03:00:00;106;2020/08/12;22.36666666666669;21.1;2020;8;12;3;-1.266666666666687
2020-08-12 04:00:00;107;2020/08/12;21.33333333333335;20.5;2020;8;12;4;-0.8333333333333499
2020-08-12 05:00:00;108;2020/08/12;20.30000000000001;20.1;2020;8;12;5;-0.20000000000000995
2020-08-12 06:00:00;109;2020/08/12;20.50000000000002;20.6;2020;8;12;6;0.0999999999999801
2020-08-12 07:00:00;110;2020/08/12;20.70000000000003;20.4;2020;8;12;7;-0.3000000000000327
2020-08-12 08:00:00;111;2020/08/12;20.90000000000003;20.8;2020;8;12;8;-0.10000000000002984
2020-08-12 09:00:00;112;2020/08/12;21.40000000000003;21.1;2020;8;12;9;-0.30000000000002913
2020-08-12 10:00:00;113;2020/08/12;21.90000000000003;21.2;2020;8;12;10;-0.7000000000000313
2020-08-12 11:00:00;114;2020/08/12;22.40000000000003;21.5;2020;8;12;11;-0.9000000000000306
2020-08-12 12:00:00;115;2020/08/12;22.13333333333336;21.3;2020;8;12;12;-0.8333333333333606
2020-08-12 13:00:00;116;2020/08/12;21.86666666666669;20.8;2020;8;12;13;-1.0666666666666877
2020-08-12 14:00:00;117;2020/08/12;21.60000000000002;20.6;2020;8;12;14;-1.0000000000000178
2020-08-12 15:00:00;118;2020/08/12;21.9666666666667;20.9;2020;8;12;15;-1.066666666666702
2020-08-12 16:00:00;119;2020/08/12;22.33333333333337;21.5;2020;8;12;16;-0.8333333333333712
2020-08-12 17:00:00;120;2020/08/12;22.70000000000005;22.7;2020;8;12;17;-4.973799150320701e-14
2020-08-12 18:00:00;121;2020/08/12;22.70000000000005;22.4;2020;8;12;18;-0.30000000000005045
2020-08-12 19:00:00;122;2020/08/12;22.70000000000005;23;2020;8;12;19;0.299999999999951
2020-08-12 20:00:00;123;2020/08/12;22.70000000000005;22.6;2020;8;12;20;-0.1000000000000476
2020-08-12 21:00:00;124;2020/08/12;21.83333333333337;21.2;2020;8;12;21;-0.6333333333333719
2020-08-12 22:00:00;125;2020/08/12;20.9666666666667;19.9;2020;8;12;22;-1.066666666666702
2020-08-12 23:00:00;126;2020/08/12;20.10000000000002;19.3;2020;8;12;23;-0.8000000000000185
2020-08-13 00:00:00;127;2020/08/13;19.56666666666668;18.9;2020;8;12;16;-0.6666666666666821
2020-08-13 01:00:00;128;2020/08/13;19.03333333333334;18.4;2020;8;12;9;-0.63333333333334
2020-08-13 02:00:00;129;2020/08/13;18.5;18;2020;8;13;2;-0.5
2020-08-13 03:00:00;130;2020/08/13;18.43333333333334;17.9;2020;8;13;3;-0.5333333333333421
2020-08-13 04:00:00;131;2020/08/13;18.36666666666667;18.7;2020;8;13;4;0.3333333333333286
2020-08-13 05:00:00;132;2020/08/13;18.30000000000001;18.5;2020;8;13;5;0.19999999999998863
2020-08-13 06:00:00;133;2020/08/13;18.43333333333335;18.7;2020;8;13;6;0.26666666666664796
2020-08-13 07:00:00;134;2020/08/13;18.5666666666667;18.6;2020;8;13;7;0.03333333333330302
2020-08-13 08:00:00;135;2020/08/13;18.70000000000005;18.8;2020;8;13;8;0.09999999999995168
2020-08-13 09:00:00;136;2020/08/13;19.86666666666671;20.1;2020;8;13;9;0.23333333333329165
2020-08-13 10:00:00;137;2020/08/13;21.03333333333338;20.5;2020;8;13;10;-0.5333333333333812
2020-08-13 11:00:00;138;2020/08/13;22.20000000000005;21;2020;8;13;11;-1.200000000000049
2020-08-13 12:00:00;139;2020/08/13;22.6666666666667;22.2;2020;8;13;12;-0.46666666666670054
2020-08-13 13:00:00;140;2020/08/13;23.13333333333336;25.3;2020;8;13;13;2.1666666666666394
2020-08-13 14:00:00;141;2020/08/13;23.60000000000002;25.6;2020;8;13;14;1.9999999999999822
2020-08-13 15:00:00;142;2020/08/13;23.03333333333336;26.4;2020;8;13;15;3.3666666666666387
2020-08-13 16:00:00;143;2020/08/13;22.4666666666667;21.1;2020;8;13;16;-1.3666666666666991
2020-08-13 17:00:00;144;2020/08/13;21.90000000000003;19.1;2020;8;13;17;-2.800000000000029
2020-08-13 18:00:00;145;2020/08/13;21.13333333333336;19.4;2020;8;13;18;-1.7333333333333627
2020-08-13 19:00:00;146;2020/08/13;20.36666666666669;20.1;2020;8;13;19;-0.26666666666668704
2020-08-13 20:00:00;147;2020/08/13;19.60000000000002;20.2;2020;8;13;20;0.5999999999999801
2020-08-13 21:00:00;148;2020/08/13;19.4666666666667;20;2020;8;13;21;0.5333333333332995
2020-08-13 22:00:00;149;2020/08/13;19.33333333333337;19.5;2020;8;13;22;0.16666666666662877
2020-08-13 23:00:00;150;2020/08/13;19.20000000000005;19;2020;8;13;23;-0.20000000000004903
2020-08-14 00:00:00;151;2020/08/14;18.90000000000003;18.6;2020;8;13;16;-0.30000000000002913
2020-08-14 01:00:00;152;2020/08/14;18.60000000000002;18.5;2020;8;13;9;-0.10000000000001918
2020-08-14 02:00:00;153;2020/08/14;18.30000000000001;18.5;2020;8;14;2;0.19999999999998863
2020-08-14 03:00:00;154;2020/08/14;18.40000000000002;18.4;2020;8;14;3;-2.1316282072803006e-14
2020-08-14 04:00:00;155;2020/08/14;18.50000000000002;18.5;2020;8;14;4;-2.1316282072803006e-14
2020-08-14 05:00:00;156;2020/08/14;18.60000000000002;18.5;2020;8;14;5;-0.10000000000001918
2020-08-14 06:00:00;157;2020/08/14;18.43333333333335;18.3;2020;8;14;6;-0.13333333333335062
2020-08-14 07:00:00;158;2020/08/14;18.26666666666669;18;2020;8;14;7;-0.2666666666666906
2020-08-14 08:00:00;159;2020/08/14;18.10000000000002;17.5;2020;8;14;8;-0.6000000000000192
2020-08-14 09:00:00;160;2020/08/14;18.33333333333335;17.8;2020;8;14;9;-0.5333333333333492
2020-08-14 10:00:00;161;2020/08/14;18.56666666666668;18.1;2020;8;14;10;-0.4666666666666792
2020-08-14 11:00:00;162;2020/08/14;18.80000000000001;18.9;2020;8;14;11;0.09999999999998721
2020-08-14 12:00:00;163;2020/08/14;20.63333333333334;19.9;2020;8;14;12;-0.7333333333333414
2020-08-14 13:00:00;164;2020/08/14;22.46666666666668;23;2020;8;14;13;0.5333333333333208
2020-08-14 14:00:00;165;2020/08/14;24.30000000000001;24.1;2020;8;14;14;-0.20000000000000995
2020-08-14 15:00:00;166;2020/08/14;25.06666666666668;25.1;2020;8;14;15;0.03333333333332078
2020-08-14 16:00:00;167;2020/08/14;25.83333333333335;26.1;2020;8;14;16;0.2666666666666515
2020-08-14 17:00:00;168;2020/08/14;26.60000000000002;25.4;2020;8;14;17;-1.2000000000000206
2020-08-14 18:00:00;169;2020/08/14;25.50000000000002;25.8;2020;8;14;18;0.2999999999999794
2020-08-14 19:00:00;170;2020/08/14;24.40000000000002;25.3;2020;8;14;19;0.8999999999999808
2020-08-14 20:00:00;171;2020/08/14;23.30000000000001;25.5;2020;8;14;20;2.1999999999999886
2020-08-14 21:00:00;172;2020/08/14;21.70000000000001;22;2020;8;14;21;0.29999999999999005
2020-08-14 22:00:00;173;2020/08/14;20.1;19.5;2020;8;14;22;-0.6000000000000014
2020-08-14 23:00:00;174;2020/08/14;18.5;18.5;2020;8;14;23;0.0
2020-08-15 00:00:00;175;2020/08/15;17.56666666666668;18.4;2020;8;14;16;0.8333333333333179
2020-08-15 01:00:00;176;2020/08/15;16.63333333333336;17.8;2020;8;14;9;1.1666666666666394
2020-08-15 02:00:00;177;2020/08/15;15.70000000000005;16.3;2020;8;15;2;0.5999999999999499
2020-08-15 03:00:00;178;2020/08/15;15.26666666666671;15.7;2020;8;15;3;0.43333333333328916
2020-08-15 04:00:00;179;2020/08/15;14.83333333333337;15.6;2020;8;15;4;0.7666666666666302
2020-08-15 05:00:00;180;2020/08/15;14.40000000000003;14.9;2020;8;15;5;0.4999999999999698
2020-08-15 06:00:00;181;2020/08/15;14.10000000000002;14.1;2020;8;15;6;-1.9539925233402755e-14
2020-08-15 07:00:00;182;2020/08/15;13.80000000000001;13.4;2020;8;15;7;-0.40000000000000924
2020-08-15 08:00:00;183;2020/08/15;13.5;14.1;2020;8;15;8;0.5999999999999996
2020-08-15 09:00:00;184;2020/08/15;15.93333333333334;18;2020;8;15;9;2.0666666666666593
2020-08-15 10:00:00;185;2020/08/15;18.36666666666667;20.7;2020;8;15;10;2.3333333333333286
2020-08-15 11:00:00;186;2020/08/15;20.80000000000001;22.7;2020;8;15;11;1.899999999999988
2020-08-15 12:00:00;187;2020/08/15;21.93333333333335;23.4;2020;8;15;12;1.4666666666666472
2020-08-15 13:00:00;188;2020/08/15;23.0666666666667;24.1;2020;8;15;13;1.033333333333303
2020-08-15 14:00:00;189;2020/08/15;24.20000000000005;25.8;2020;8;15;14;1.5999999999999517
2020-08-15 15:00:00;190;2020/08/15;24.76666666666671;25.7;2020;8;15;15;0.9333333333332909
2020-08-15 16:00:00;191;2020/08/15;25.33333333333337;25.5;2020;8;15;16;0.16666666666662877
2020-08-15 17:00:00;192;2020/08/15;25.90000000000003;26;2020;8;15;17;0.09999999999996945
2020-08-15 18:00:00;193;2020/08/15;25.63333333333336;25.5;2020;8;15;18;-0.13333333333336128
2020-08-15 19:00:00;194;2020/08/15;25.36666666666669;25.3;2020;8;15;19;-0.06666666666668775
2020-08-15 20:00:00;195;2020/08/15;25.10000000000002;24.6;2020;8;15;20;-0.5000000000000178
2020-08-15 21:00:00;196;2020/08/15;23.56666666666668;23.1;2020;8;15;21;-0.4666666666666792
2020-08-15 22:00:00;197;2020/08/15;22.03333333333334;21;2020;8;15;22;-1.0333333333333385
2020-08-15 23:00:00;198;2020/08/15;20.5;19.6;2020;8;15;23;-0.8999999999999986
2020-08-16 00:00:00;199;2020/08/16;18.73333333333335;16.5;2020;8;15;16;-2.2333333333333485
2020-08-16 01:00:00;200;2020/08/16;16.9666666666667;16.6;2020;8;15;9;-0.3666666666666991
2020-08-16 02:00:00;201;2020/08/16;15.20000000000005;15.4;2020;8;16;2;0.19999999999994955
2020-08-16 03:00:00;202;2020/08/16;15.13333333333336;14.6;2020;8;16;3;-0.5333333333333599
2020-08-16 04:00:00;203;2020/08/16;15.06666666666668;15.2;2020;8;16;4;0.13333333333331865
2020-08-16 05:00:00;204;2020/08/16;15.0;15.2;2020;8;16;5;0.1999999999999993
2020-08-16 06:00:00;205;2020/08/16;14.76666666666667;14.7;2020;8;16;6;-0.06666666666666998
2020-08-16 07:00:00;206;2020/08/16;14.53333333333334;14.1;2020;8;16;7;-0.4333333333333407
2020-08-16 08:00:00;207;2020/08/16;14.30000000000001;14.2;2020;8;16;8;-0.1000000000000103
2020-08-16 09:00:00;208;2020/08/16;16.03333333333334;16;2020;8;16;9;-0.033333333333338544
2020-08-16 10:00:00;209;2020/08/16;17.76666666666667;18.7;2020;8;16;10;0.93333333333333
2020-08-16 11:00:00;210;2020/08/16;19.5;20.4;2020;8;16;11;0.8999999999999986
2020-08-16 12:00:00;211;2020/08/16;20.40000000000002;21.3;2020;8;16;12;0.8999999999999808
2020-08-16 13:00:00;212;2020/08/16;21.30000000000003;22.2;2020;8;16;13;0.8999999999999702
2020-08-16 14:00:00;213;2020/08/16;22.20000000000005;19.8;2020;8;16;14;-2.4000000000000483
2020-08-16 15:00:00;214;2020/08/16;21.1666666666667;20;2020;8;16;15;-1.1666666666666998
2020-08-16 16:00:00;215;2020/08/16;20.13333333333336;19.6;2020;8;16;16;-0.5333333333333599
2020-08-16 17:00:00;216;2020/08/16;19.10000000000002;21.2;2020;8;16;17;2.09999999999998
2020-08-16 18:00:00;217;2020/08/16;19.03333333333336;22.2;2020;8;16;18;3.1666666666666394
2020-08-16 19:00:00;218;2020/08/16;18.9666666666667;17.9;2020;8;16;19;-1.066666666666702
2020-08-16 20:00:00;219;2020/08/16;18.90000000000003;18.2;2020;8;16;20;-0.7000000000000313
2020-08-16 21:00:00;220;2020/08/16;18.10000000000002;17.5;2020;8;16;21;-0.6000000000000192
2020-08-16 22:00:00;221;2020/08/16;17.30000000000001;16.9;2020;8;16;22;-0.4000000000000128
2020-08-16 23:00:00;222;2020/08/16;16.5;16.3;2020;8;16;23;-0.1999999999999993
2020-08-17 00:00:00;223;2020/08/17;15.93333333333334;15.7;2020;8;16;16;-0.2333333333333414
2020-08-17 01:00:00;224;2020/08/17;15.36666666666667;16;2020;8;16;9;0.6333333333333293
2020-08-17 02:00:00;225;2020/08/17;14.80000000000001;15.9;2020;8;17;2;1.0999999999999908
2020-08-17 03:00:00;226;2020/08/17;15.13333333333335;15.9;2020;8;17;3;0.7666666666666497
2020-08-17 04:00:00;227;2020/08/17;15.46666666666668;16.1;2020;8;17;4;0.6333333333333222
2020-08-17 05:00:00;228;2020/08/17;15.80000000000001;16.2;2020;8;17;5;0.3999999999999897
2020-08-17 06:00:00;229;2020/08/17;15.70000000000001;16.1;2020;8;17;6;0.3999999999999915
2020-08-17 07:00:00;230;2020/08/17;15.6;16.1;2020;8;17;7;0.5000000000000018
2020-08-17 08:00:00;231;2020/08/17;15.5;16.3;2020;8;17;8;0.8000000000000007
2020-08-17 09:00:00;232;2020/08/17;16.53333333333334;16.6;2020;8;17;9;0.06666666666666288
2020-08-17 10:00:00;233;2020/08/17;17.56666666666668;17.2;2020;8;17;10;-0.36666666666668135
2020-08-17 11:00:00;234;2020/08/17;18.60000000000002;18.1;2020;8;17;11;-0.5000000000000178
2020-08-17 12:00:00;235;2020/08/17;19.80000000000003;19.3;2020;8;17;12;-0.5000000000000284
2020-08-17 13:00:00;236;2020/08/17;21.00000000000004;20.3;2020;8;17;13;-0.7000000000000384
2020-08-17 14:00:00;237;2020/08/17;22.20000000000005;22.1;2020;8;17;14;-0.1000000000000476
2020-08-17 15:00:00;238;2020/08/17;22.60000000000004;23.3;2020;8;17;15;0.6999999999999602
2020-08-17 16:00:00;239;2020/08/17;23.00000000000004;22.8;2020;8;17;16;-0.20000000000003837
2020-08-17 17:00:00;240;2020/08/17;23.40000000000003;23.4;2020;8;17;17;-3.197442310920451e-14
2020-08-17 18:00:00;241;2020/08/17;23.13333333333336;23.5;2020;8;17;18;0.3666666666666387
2020-08-17 19:00:00;242;2020/08/17;22.86666666666669;22.4;2020;8;17;19;-0.4666666666666899
2020-08-17 20:00:00;243;2020/08/17;22.60000000000002;22.2;2020;8;17;20;-0.4000000000000199
2020-08-17 21:00:00;244;2020/08/17;20.93333333333335;20.2;2020;8;17;21;-0.733333333333352
2020-08-17 22:00:00;245;2020/08/17;19.26666666666669;18.5;2020;8;17;22;-0.7666666666666906
2020-08-17 23:00:00;246;2020/08/17;17.60000000000002;17.3;2020;8;17;23;-0.3000000000000185
2020-08-18 00:00:00;247;2020/08/18;16.93333333333335;16.5;2020;8;17;16;-0.43333333333335133
2020-08-18 01:00:00;248;2020/08/18;16.26666666666669;15.9;2020;8;17;9;-0.36666666666669023
2020-08-18 02:00:00;249;2020/08/18;15.60000000000002;15.3;2020;8;18;2;-0.3000000000000185
2020-08-18 03:00:00;250;2020/08/18;15.26666666666669;14.5;2020;8;18;3;-0.7666666666666906
2020-08-18 04:00:00;251;2020/08/18;14.93333333333336;14;2020;8;18;4;-0.9333333333333602
2020-08-18 05:00:00;252;2020/08/18;14.60000000000002;13.8;2020;8;18;5;-0.8000000000000185
2020-08-18 06:00:00;253;2020/08/18;14.76666666666669;14.3;2020;8;18;6;-0.4666666666666899
2020-08-18 07:00:00;254;2020/08/18;14.93333333333336;14.5;2020;8;18;7;-0.4333333333333602
2020-08-18 08:00:00;255;2020/08/18;15.10000000000002;14.9;2020;8;18;8;-0.20000000000001883
2020-08-18 09:00:00;256;2020/08/18;17.06666666666668;16.3;2020;8;18;9;-0.7666666666666799
2020-08-18 10:00:00;257;2020/08/18;19.03333333333334;19.5;2020;8;18;10;0.46666666666666146
2020-08-18 11:00:00;258;2020/08/18;21.0;20.9;2020;8;18;11;-0.10000000000000142
2020-08-18 12:00:00;259;2020/08/18;21.36666666666667;20.8;2020;8;18;12;-0.56666666666667
2020-08-18 13:00:00;260;2020/08/18;21.73333333333335;22.4;2020;8;18;13;0.6666666666666501
2020-08-18 14:00:00;261;2020/08/18;22.10000000000002;24.1;2020;8;18;14;1.9999999999999822
2020-08-18 15:00:00;262;2020/08/18;23.00000000000002;22.4;2020;8;18;15;-0.6000000000000227
2020-08-18 16:00:00;263;2020/08/18;23.90000000000002;24.5;2020;8;18;16;0.5999999999999801
2020-08-18 17:00:00;264;2020/08/18;24.80000000000001;24.8;2020;8;18;17;-1.0658141036401503e-14
2020-08-18 18:00:00;265;2020/08/18;24.13333333333334;25;2020;8;18;18;0.86666666666666
2020-08-18 19:00:00;266;2020/08/18;23.46666666666668;24.3;2020;8;18;19;0.8333333333333215
2020-08-18 20:00:00;267;2020/08/18;22.80000000000001;22.1;2020;8;18;20;-0.70000000000001
2020-08-18 21:00:00;268;2020/08/18;21.60000000000002;21;2020;8;18;21;-0.6000000000000192
