;ind;date;temperature_synop;temperature_meteociel;annee;mois;jour;heure;difference_temperature
2020-03-01 02:00:00;0;2020/03/01;10.5;9.8;2020;3;1;2;-0.6999999999999993
2020-03-01 03:00:00;1;2020/03/01;10.23333333333335;9.2;2020;3;1;3;-1.033333333333351
2020-03-01 04:00:00;2;2020/03/01;9.966666666666697;9.2;2020;3;1;4;-0.7666666666666977
2020-03-01 05:00:00;3;2020/03/01;9.700000000000045;8.8;2020;3;1;5;-0.9000000000000448
2020-03-01 06:00:00;4;2020/03/01;9.333333333333371;8.6;2020;3;1;6;-0.7333333333333716
2020-03-01 07:00:00;5;2020/03/01;8.966666666666697;7.8;2020;3;1;7;-1.1666666666666972
2020-03-01 08:00:00;6;2020/03/01;8.600000000000023;6.7;2020;3;1;8;-1.9000000000000226
2020-03-01 09:00:00;7;2020/03/01;9.50000000000002;8;2020;3;1;9;-1.5000000000000195
2020-03-01 10:00:00;8;2020/03/01;10.40000000000001;11;2020;3;1;10;0.5999999999999908
2020-03-01 11:00:00;9;2020/03/01;11.30000000000001;12.7;2020;3;1;11;1.3999999999999897
2020-03-01 12:00:00;10;2020/03/01;12.00000000000002;12.9;2020;3;1;12;0.8999999999999808
2020-03-01 13:00:00;11;2020/03/01;12.70000000000003;13.9;2020;3;1;13;1.1999999999999709
2020-03-01 14:00:00;12;2020/03/01;13.40000000000003;14.3;2020;3;1;14;0.8999999999999702
2020-03-01 15:00:00;13;2020/03/01;12.93333333333336;13;2020;3;1;15;0.06666666666663978
2020-03-01 16:00:00;14;2020/03/01;12.46666666666668;11.7;2020;3;1;16;-0.7666666666666799
2020-03-01 17:00:00;15;2020/03/01;12.0;11.6;2020;3;1;17;-0.40000000000000036
2020-03-01 18:00:00;16;2020/03/01;11.66666666666667;11;2020;3;1;18;-0.6666666666666696
2020-03-01 19:00:00;17;2020/03/01;11.33333333333333;10.2;2020;3;1;19;-1.133333333333331
2020-03-01 20:00:00;18;2020/03/01;11.0;9.2;2020;3;1;20;-1.8000000000000007
2020-03-01 21:00:00;19;2020/03/01;10.40000000000001;7.5;2020;3;1;21;-2.9000000000000092
2020-03-01 22:00:00;20;2020/03/01;9.800000000000031;6.6;2020;3;1;22;-3.2000000000000313
2020-03-01 23:00:00;21;2020/03/01;9.200000000000045;8.6;2020;3;1;23;-0.6000000000000458
2020-03-02 00:00:00;22;2020/03/02;8.633333333333363;7.9;2020;3;1;16;-0.7333333333333627
2020-03-02 01:00:00;23;2020/03/02;8.066666666666682;8;2020;3;1;9;-0.06666666666668242
2020-03-02 02:00:00;24;2020/03/02;7.5;8.7;2020;3;2;2;1.1999999999999993
2020-03-02 03:00:00;25;2020/03/02;7.700000000000007;8.7;2020;3;2;3;0.999999999999992
2020-03-02 04:00:00;26;2020/03/02;7.900000000000015;8.8;2020;3;2;4;0.8999999999999861
2020-03-02 05:00:00;27;2020/03/02;8.100000000000023;9;2020;3;2;5;0.8999999999999773
2020-03-02 06:00:00;28;2020/03/02;7.966666666666697;9.4;2020;3;2;6;1.4333333333333034
2020-03-02 07:00:00;29;2020/03/02;7.833333333333371;9;2020;3;2;7;1.1666666666666288
2020-03-02 08:00:00;30;2020/03/02;7.700000000000045;8.4;2020;3;2;8;0.6999999999999558
2020-03-02 09:00:00;31;2020/03/02;8.100000000000042;8.8;2020;3;2;9;0.6999999999999584
2020-03-02 10:00:00;32;2020/03/02;8.500000000000037;9.3;2020;3;2;10;0.7999999999999634
2020-03-02 11:00:00;33;2020/03/02;8.900000000000034;9.7;2020;3;2;11;0.7999999999999652
2020-03-02 12:00:00;34;2020/03/02;9.100000000000023;10.1;2020;3;2;12;0.9999999999999769
2020-03-02 13:00:00;35;2020/03/02;9.300000000000011;10.1;2020;3;2;13;0.7999999999999883
2020-03-02 14:00:00;36;2020/03/02;9.5;11.3;2020;3;2;14;1.8000000000000007
2020-03-02 15:00:00;37;2020/03/02;8.966666666666677;10.8;2020;3;2;15;1.8333333333333233
2020-03-02 16:00:00;38;2020/03/02;8.433333333333357;10.4;2020;3;2;16;1.9666666666666437
2020-03-02 17:00:00;39;2020/03/02;7.900000000000034;10.1;2020;3;2;17;2.1999999999999655
2020-03-02 18:00:00;40;2020/03/02;7.866666666666693;8.9;2020;3;2;18;1.0333333333333075
2020-03-02 19:00:00;41;2020/03/02;7.833333333333353;9.2;2020;3;2;19;1.3666666666666467
2020-03-02 20:00:00;42;2020/03/02;7.800000000000011;7.9;2020;3;2;20;0.09999999999998899
2020-03-02 21:00:00;43;2020/03/02;7.500000000000019;8;2020;3;2;21;0.49999999999998135
2020-03-02 22:00:00;44;2020/03/02;7.200000000000027;7.5;2020;3;2;22;0.2999999999999732
2020-03-02 23:00:00;45;2020/03/02;6.900000000000034;7.8;2020;3;2;23;0.8999999999999657
2020-03-03 00:00:00;46;2020/03/03;6.53333333333336;7.9;2020;3;2;16;1.3666666666666405
2020-03-03 01:00:00;47;2020/03/03;6.166666666666686;7.1;2020;3;2;9;0.933333333333314
2020-03-03 02:00:00;48;2020/03/03;5.800000000000011;6.2;2020;3;3;2;0.3999999999999888
2020-03-03 03:00:00;49;2020/03/03;5.600000000000023;5.8;2020;3;3;3;0.19999999999997708
2020-03-03 04:00:00;50;2020/03/03;5.400000000000034;6;2020;3;3;4;0.5999999999999659
2020-03-03 05:00:00;51;2020/03/03;5.200000000000045;5.4;2020;3;3;5;0.19999999999995577
2020-03-03 06:00:00;52;2020/03/03;4.633333333333364;4.5;2020;3;3;6;-0.13333333333336395
2020-03-03 07:00:00;53;2020/03/03;4.066666666666682;4.2;2020;3;3;7;0.13333333333331776
2020-03-03 08:00:00;54;2020/03/03;3.5;4;2020;3;3;8;0.5
2020-03-03 09:00:00;55;2020/03/03;4.200000000000007;5;2020;3;3;9;0.7999999999999927
2020-03-03 10:00:00;56;2020/03/03;4.900000000000015;7.1;2020;3;3;10;2.199999999999985
2020-03-03 11:00:00;57;2020/03/03;5.600000000000023;8.8;2020;3;3;11;3.199999999999978
2020-03-03 12:00:00;58;2020/03/03;6.600000000000023;9.5;2020;3;3;12;2.8999999999999773
2020-03-03 13:00:00;59;2020/03/03;7.600000000000023;9.2;2020;3;3;13;1.5999999999999766
2020-03-03 14:00:00;60;2020/03/03;8.600000000000023;9.4;2020;3;3;14;0.7999999999999776
2020-03-03 15:00:00;61;2020/03/03;9.00000000000002;9.6;2020;3;3;15;0.5999999999999801
2020-03-03 16:00:00;62;2020/03/03;9.400000000000015;9.1;2020;3;3;16;-0.3000000000000149
2020-03-03 17:00:00;63;2020/03/03;9.800000000000011;9.5;2020;3;3;17;-0.30000000000001137
2020-03-03 19:00:00;64;2020/03/03;8.333333333333352;8.4;2020;3;3;19;0.06666666666664867
2020-03-03 20:00:00;65;2020/03/03;7.600000000000023;7.6;2020;3;3;20;-2.3092638912203256e-14
2020-03-03 21:00:00;66;2020/03/03;7.100000000000023;7.3;2020;3;3;21;0.19999999999997708
2020-03-03 22:00:00;67;2020/03/03;6.600000000000023;7.5;2020;3;3;22;0.8999999999999773
2020-03-03 23:00:00;68;2020/03/03;6.100000000000023;7.6;2020;3;3;23;1.499999999999977
2020-03-04 00:00:00;69;2020/03/04;5.700000000000027;6.9;2020;3;3;16;1.1999999999999735
2020-03-04 01:00:00;70;2020/03/04;5.30000000000003;6.8;2020;3;3;9;1.4999999999999698
2020-03-04 02:00:00;71;2020/03/04;4.900000000000034;6.2;2020;3;4;2;1.299999999999966
2020-03-04 03:00:00;72;2020/03/04;4.76666666666669;6.7;2020;3;4;3;1.9333333333333105
2020-03-04 04:00:00;73;2020/03/04;4.633333333333344;5.6;2020;3;4;4;0.9666666666666552
2020-03-04 05:00:00;74;2020/03/04;4.5;4.3;2020;3;4;5;-0.20000000000000018
2020-03-04 06:00:00;75;2020/03/04;4.26666666666667;4.3;2020;3;4;6;0.03333333333332966
2020-03-04 07:00:00;76;2020/03/04;4.033333333333341;4;2020;3;4;7;-0.03333333333334121
2020-03-04 08:00:00;77;2020/03/04;3.800000000000011;3.8;2020;3;4;8;-1.1102230246251565e-14
2020-03-04 09:00:00;78;2020/03/04;4.566666666666682;5.8;2020;3;4;9;1.2333333333333174
2020-03-04 10:00:00;79;2020/03/04;5.333333333333353;7.5;2020;3;4;10;2.1666666666666474
2020-03-04 11:00:00;80;2020/03/04;6.100000000000023;8.8;2020;3;4;11;2.699999999999978
2020-03-04 12:00:00;81;2020/03/04;7.26666666666669;9.6;2020;3;4;12;2.33333333333331
2020-03-04 13:00:00;82;2020/03/04;8.433333333333357;9.9;2020;3;4;13;1.4666666666666437
2020-03-04 14:00:00;83;2020/03/04;9.600000000000023;10.3;2020;3;4;14;0.699999999999978
2020-03-04 15:00:00;84;2020/03/04;9.700000000000026;10.3;2020;3;4;15;0.5999999999999748
2020-03-04 16:00:00;85;2020/03/04;9.800000000000031;10.3;2020;3;4;16;0.4999999999999698
2020-03-04 17:00:00;86;2020/03/04;9.900000000000034;10.9;2020;3;4;17;0.9999999999999662
2020-03-04 18:00:00;87;2020/03/04;9.866666666666694;10.3;2020;3;4;18;0.4333333333333069
2020-03-04 19:00:00;88;2020/03/04;9.833333333333352;9.8;2020;3;4;19;-0.03333333333335098
2020-03-04 20:00:00;89;2020/03/04;9.800000000000011;9.5;2020;3;4;20;-0.30000000000001137
2020-03-04 21:00:00;90;2020/03/04;9.633333333333345;9.2;2020;3;4;21;-0.433333333333346
2020-03-04 22:00:00;91;2020/03/04;9.466666666666677;8.8;2020;3;4;22;-0.6666666666666767
2020-03-04 23:00:00;92;2020/03/04;9.300000000000011;8.4;2020;3;4;23;-0.900000000000011
2020-03-05 00:00:00;93;2020/03/05;9.200000000000008;9.1;2020;3;4;16;-0.10000000000000853
2020-03-05 01:00:00;94;2020/03/05;9.100000000000003;9.3;2020;3;4;9;0.1999999999999975
2020-03-05 02:00:00;95;2020/03/05;9.0;8.4;2020;3;5;2;-0.5999999999999996
2020-03-05 03:00:00;96;2020/03/05;8.233333333333348;7.7;2020;3;5;3;-0.5333333333333483
2020-03-05 04:00:00;97;2020/03/05;7.466666666666697;7.4;2020;3;5;4;-0.06666666666669663
2020-03-05 05:00:00;98;2020/03/05;6.700000000000045;7.1;2020;3;5;5;0.39999999999995506
2020-03-05 06:00:00;99;2020/03/05;7.266666666666708;7.7;2020;3;5;6;0.4333333333332918
2020-03-05 07:00:00;100;2020/03/05;7.833333333333371;9.6;2020;3;5;7;1.7666666666666284
2020-03-05 08:00:00;101;2020/03/05;8.400000000000034;9.9;2020;3;5;8;1.4999999999999662
2020-03-05 09:00:00;102;2020/03/05;8.733333333333368;10.3;2020;3;5;9;1.5666666666666327
2020-03-05 10:00:00;103;2020/03/05;9.0666666666667;10.1;2020;3;5;10;1.0333333333332995
2020-03-05 11:00:00;104;2020/03/05;9.400000000000034;10.6;2020;3;5;11;1.1999999999999655
2020-03-05 12:00:00;105;2020/03/05;9.700000000000026;10.8;2020;3;5;12;1.0999999999999748
2020-03-05 13:00:00;106;2020/03/05;10.00000000000002;11.3;2020;3;5;13;1.2999999999999812
2020-03-05 14:00:00;107;2020/03/05;10.30000000000001;11.9;2020;3;5;14;1.5999999999999908
2020-03-05 15:00:00;108;2020/03/05;10.50000000000002;12.6;2020;3;5;15;2.09999999999998
2020-03-05 16:00:00;109;2020/03/05;10.70000000000003;12;2020;3;5;16;1.2999999999999705
2020-03-05 17:00:00;110;2020/03/05;10.90000000000003;12.1;2020;3;5;17;1.199999999999969
2020-03-05 18:00:00;111;2020/03/05;10.9666666666667;11.2;2020;3;5;18;0.23333333333329875
2020-03-05 19:00:00;112;2020/03/05;11.03333333333336;10.7;2020;3;5;19;-0.33333333333336057
2020-03-05 20:00:00;113;2020/03/05;11.10000000000002;11.1;2020;3;5;20;-1.9539925233402755e-14
2020-03-05 21:00:00;114;2020/03/05;10.9666666666667;10.4;2020;3;5;21;-0.5666666666667002
2020-03-05 22:00:00;115;2020/03/05;10.83333333333337;11;2020;3;5;22;0.16666666666663055
2020-03-05 23:00:00;116;2020/03/05;10.70000000000005;11.7;2020;3;5;23;0.9999999999999485
2020-03-06 00:00:00;117;2020/03/06;10.03333333333338;10.6;2020;3;5;16;0.5666666666666202
2020-03-06 01:00:00;118;2020/03/06;9.366666666666712;10.2;2020;3;5;9;0.8333333333332877
2020-03-06 02:00:00;119;2020/03/06;8.700000000000045;9.6;2020;3;6;2;0.8999999999999542
2020-03-06 03:00:00;120;2020/03/06;8.133333333333363;9.3;2020;3;6;3;1.1666666666666377
2020-03-06 04:00:00;121;2020/03/06;7.566666666666682;8.7;2020;3;6;4;1.1333333333333169
2020-03-06 05:00:00;122;2020/03/06;7.0;7.7;2020;3;6;5;0.7000000000000002
2020-03-06 06:00:00;123;2020/03/06;6.26666666666667;7.4;2020;3;6;6;1.1333333333333302
2020-03-06 07:00:00;124;2020/03/06;5.533333333333341;6.4;2020;3;6;7;0.8666666666666591
2020-03-06 08:00:00;125;2020/03/06;4.800000000000011;5.6;2020;3;6;8;0.7999999999999883
2020-03-06 09:00:00;126;2020/03/06;5.866666666666674;6.3;2020;3;6;9;0.4333333333333256
2020-03-06 10:00:00;127;2020/03/06;6.933333333333337;9.1;2020;3;6;10;2.1666666666666625
2020-03-06 11:00:00;128;2020/03/06;8.0;9.3;2020;3;6;11;1.3000000000000007
2020-03-06 12:00:00;129;2020/03/06;8.633333333333345;10.2;2020;3;6;12;1.566666666666654
2020-03-06 13:00:00;130;2020/03/06;9.266666666666689;10.9;2020;3;6;13;1.6333333333333115
2020-03-06 14:00:00;131;2020/03/06;9.900000000000034;11.3;2020;3;6;14;1.3999999999999666
2020-03-06 15:00:00;132;2020/03/06;9.966666666666697;11.3;2020;3;6;15;1.3333333333333037
2020-03-06 16:00:00;133;2020/03/06;10.03333333333336;9.8;2020;3;6;16;-0.23333333333335915
2020-03-06 17:00:00;134;2020/03/06;10.10000000000002;7.7;2020;3;6;17;-2.400000000000019
2020-03-06 18:00:00;135;2020/03/06;9.666666666666686;7.7;2020;3;6;18;-1.9666666666666854
2020-03-06 19:00:00;136;2020/03/06;9.233333333333348;7.4;2020;3;6;19;-1.8333333333333481
2020-03-06 20:00:00;137;2020/03/06;8.800000000000011;8.5;2020;3;6;20;-0.30000000000001137
2020-03-06 21:00:00;138;2020/03/06;8.266666666666689;7.3;2020;3;6;21;-0.966666666666689
2020-03-06 22:00:00;139;2020/03/06;7.733333333333367;7.3;2020;3;6;22;-0.4333333333333673
2020-03-06 23:00:00;140;2020/03/06;7.200000000000045;8.1;2020;3;6;23;0.8999999999999551
2020-03-07 00:00:00;141;2020/03/07;6.833333333333371;7.8;2020;3;6;16;0.9666666666666286
2020-03-07 01:00:00;142;2020/03/07;6.466666666666697;7.4;2020;3;6;9;0.9333333333333034
2020-03-07 02:00:00;143;2020/03/07;6.100000000000023;6.2;2020;3;7;2;0.09999999999997744
2020-03-07 03:00:00;144;2020/03/07;5.933333333333356;6.4;2020;3;7;3;0.4666666666666446
2020-03-07 04:00:00;145;2020/03/07;5.76666666666669;6.4;2020;3;7;4;0.6333333333333107
2020-03-07 05:00:00;146;2020/03/07;5.600000000000023;6.9;2020;3;7;5;1.2999999999999776
2020-03-07 06:00:00;147;2020/03/07;5.166666666666686;6.6;2020;3;7;6;1.433333333333314
2020-03-07 07:00:00;148;2020/03/07;4.733333333333348;6.4;2020;3;7;7;1.6666666666666528
2020-03-07 08:00:00;149;2020/03/07;4.300000000000011;6.8;2020;3;7;8;2.4999999999999885
2020-03-07 09:00:00;150;2020/03/07;5.233333333333348;7.9;2020;3;7;9;2.6666666666666528
2020-03-07 10:00:00;151;2020/03/07;6.166666666666686;8.7;2020;3;7;10;2.5333333333333137
2020-03-07 11:00:00;152;2020/03/07;7.100000000000023;9.7;2020;3;7;11;2.5999999999999766
2020-03-07 12:00:00;153;2020/03/07;7.700000000000027;9.3;2020;3;7;12;1.5999999999999739
2020-03-07 13:00:00;154;2020/03/07;8.300000000000031;9.8;2020;3;7;13;1.4999999999999698
2020-03-07 14:00:00;155;2020/03/07;8.900000000000034;8.5;2020;3;7;14;-0.4000000000000341
2020-03-07 15:00:00;156;2020/03/07;8.700000000000026;9.1;2020;3;7;15;0.3999999999999737
2020-03-07 16:00:00;157;2020/03/07;8.50000000000002;10.3;2020;3;7;16;1.7999999999999812
2020-03-07 17:00:00;158;2020/03/07;8.300000000000011;9.4;2020;3;7;17;1.099999999999989
2020-03-07 18:00:00;159;2020/03/07;7.733333333333348;8.7;2020;3;7;18;0.9666666666666517
2020-03-07 19:00:00;160;2020/03/07;7.166666666666686;7;2020;3;7;19;-0.16666666666668561
2020-03-07 20:00:00;161;2020/03/07;6.600000000000023;6.1;2020;3;7;20;-0.5000000000000231
2020-03-07 21:00:00;162;2020/03/07;5.53333333333336;3.4;2020;3;7;21;-2.13333333333336
2020-03-07 22:00:00;163;2020/03/07;4.466666666666697;3.7;2020;3;7;22;-0.7666666666666968
2020-03-07 23:00:00;164;2020/03/07;3.400000000000034;3.3;2020;3;7;23;-0.10000000000003428
2020-03-08 00:00:00;165;2020/03/08;2.966666666666697;2.6;2020;3;7;16;-0.3666666666666969
2020-03-08 01:00:00;166;2020/03/08;2.53333333333336;0.8;2020;3;7;9;-1.7333333333333598
2020-03-08 02:00:00;167;2020/03/08;2.100000000000023;0.1;2020;3;8;2;-2.000000000000023
2020-03-08 03:00:00;168;2020/03/08;1.933333333333356;0.4;2020;3;8;3;-1.5333333333333559
2020-03-08 04:00:00;169;2020/03/08;1.766666666666689;-0.3;2020;3;8;4;-2.066666666666689
2020-03-08 05:00:00;170;2020/03/08;1.600000000000023;0.1;2020;3;8;5;-1.5000000000000229
2020-03-08 06:00:00;171;2020/03/08;1.566666666666682;0.6;2020;3;8;6;-0.966666666666682
2020-03-08 07:00:00;172;2020/03/08;1.533333333333341;-0.7;2020;3;8;7;-2.233333333333341
2020-03-08 08:00:00;173;2020/03/08;1.5;1;2020;3;8;8;-0.5
2020-03-08 09:00:00;174;2020/03/08;3.100000000000004;3;2020;3;8;9;-0.10000000000000409
2020-03-08 10:00:00;175;2020/03/08;4.700000000000008;5.4;2020;3;8;10;0.6999999999999922
2020-03-08 11:00:00;176;2020/03/08;6.300000000000011;8.8;2020;3;8;11;2.4999999999999893
2020-03-08 12:00:00;177;2020/03/08;8.03333333333334;11;2020;3;8;12;2.9666666666666597
2020-03-08 13:00:00;178;2020/03/08;9.766666666666671;12.2;2020;3;8;13;2.4333333333333282
2020-03-08 14:00:00;179;2020/03/08;11.5;13;2020;3;8;14;1.5
2020-03-08 15:00:00;180;2020/03/08;12.30000000000001;14;2020;3;8;15;1.6999999999999904
2020-03-08 16:00:00;181;2020/03/08;13.10000000000002;14.7;2020;3;8;16;1.59999999999998
2020-03-08 17:00:00;182;2020/03/08;13.90000000000003;13.6;2020;3;8;17;-0.3000000000000309
2020-03-08 18:00:00;183;2020/03/08;13.43333333333336;13;2020;3;8;18;-0.4333333333333602
2020-03-08 19:00:00;184;2020/03/08;12.96666666666668;10.6;2020;3;8;19;-2.3666666666666796
2020-03-08 20:00:00;185;2020/03/08;12.5;10.6;2020;3;8;20;-1.9000000000000004
2020-03-08 21:00:00;186;2020/03/08;12.0;10.1;2020;3;8;21;-1.9000000000000004
2020-03-08 22:00:00;187;2020/03/08;11.5;8.7;2020;3;8;22;-2.8000000000000007
2020-03-08 23:00:00;188;2020/03/08;11.0;8.5;2020;3;8;23;-2.5
2020-03-09 00:00:00;189;2020/03/09;10.66666666666667;7.5;2020;3;8;16;-3.1666666666666696
2020-03-09 01:00:00;190;2020/03/09;10.33333333333333;7.1;2020;3;8;9;-3.2333333333333307
2020-03-09 02:00:00;191;2020/03/09;10.0;7.3;2020;3;9;2;-2.7
2020-03-09 03:00:00;192;2020/03/09;9.066666666666682;7.4;2020;3;9;3;-1.666666666666682
2020-03-09 04:00:00;193;2020/03/09;8.133333333333363;8.6;2020;3;9;4;0.4666666666666366
2020-03-09 05:00:00;194;2020/03/09;7.200000000000045;8;2020;3;9;5;0.7999999999999554
2020-03-09 06:00:00;195;2020/03/09;6.966666666666697;7.4;2020;3;9;6;0.43333333333330337
2020-03-09 07:00:00;196;2020/03/09;6.733333333333348;6;2020;3;9;7;-0.7333333333333476
2020-03-09 08:00:00;197;2020/03/09;6.5;7.2;2020;3;9;8;0.7000000000000002
2020-03-09 09:00:00;198;2020/03/09;6.76666666666667;7.9;2020;3;9;9;1.1333333333333302
2020-03-09 10:00:00;199;2020/03/09;7.033333333333341;9.6;2020;3;9;10;2.5666666666666584
2020-03-09 11:00:00;200;2020/03/09;7.300000000000011;10.5;2020;3;9;11;3.1999999999999886
2020-03-09 12:00:00;201;2020/03/09;7.100000000000023;10.6;2020;3;9;12;3.499999999999977
2020-03-09 13:00:00;202;2020/03/09;6.900000000000034;10.4;2020;3;9;13;3.4999999999999662
2020-03-09 14:00:00;203;2020/03/09;6.700000000000045;11.6;2020;3;9;14;4.899999999999955
2020-03-09 15:00:00;204;2020/03/09;7.433333333333375;11.4;2020;3;9;15;3.966666666666625
2020-03-09 16:00:00;205;2020/03/09;8.166666666666705;11.5;2020;3;9;16;3.333333333333295
2020-03-09 17:00:00;206;2020/03/09;8.900000000000034;11.3;2020;3;9;17;2.3999999999999666
2020-03-09 18:00:00;207;2020/03/09;8.100000000000023;10.6;2020;3;9;18;2.499999999999977
2020-03-09 19:00:00;208;2020/03/09;7.300000000000011;9.7;2020;3;9;19;2.399999999999988
2020-03-09 20:00:00;209;2020/03/09;6.5;7;2020;3;9;20;0.5
2020-03-09 21:00:00;210;2020/03/09;6.233333333333348;7.2;2020;3;9;21;0.9666666666666526
2020-03-09 22:00:00;211;2020/03/09;5.966666666666697;7.3;2020;3;9;22;1.3333333333333028
2020-03-09 23:00:00;212;2020/03/09;5.700000000000045;5.3;2020;3;9;23;-0.40000000000004476
2020-03-10 00:00:00;213;2020/03/10;4.966666666666697;5.2;2020;3;9;16;0.2333333333333032
2020-03-10 01:00:00;214;2020/03/10;4.233333333333348;4.2;2020;3;9;9;-0.033333333333347426
2020-03-10 02:00:00;215;2020/03/10;3.5;2.1;2020;3;10;2;-1.4
2020-03-10 03:00:00;216;2020/03/10;3.600000000000004;1.7;2020;3;10;3;-1.9000000000000041
2020-03-10 04:00:00;217;2020/03/10;3.700000000000008;2.5;2020;3;10;4;-1.2000000000000082
2020-03-10 05:00:00;218;2020/03/10;3.800000000000011;2.4;2020;3;10;5;-1.400000000000011
2020-03-10 06:00:00;219;2020/03/10;4.066666666666682;2.9;2020;3;10;6;-1.1666666666666825
2020-03-10 07:00:00;220;2020/03/10;4.333333333333353;3.5;2020;3;10;7;-0.8333333333333526
2020-03-10 08:00:00;221;2020/03/10;4.600000000000023;4;2020;3;10;8;-0.6000000000000227
2020-03-10 09:00:00;222;2020/03/10;4.866666666666693;4.7;2020;3;10;9;-0.16666666666669272
2020-03-10 10:00:00;223;2020/03/10;5.133333333333364;5.3;2020;3;10;10;0.16666666666663588
2020-03-10 11:00:00;224;2020/03/10;5.400000000000034;6.7;2020;3;10;11;1.299999999999966
2020-03-10 12:00:00;225;2020/03/10;6.433333333333356;7.9;2020;3;10;12;1.4666666666666446
2020-03-10 13:00:00;226;2020/03/10;7.466666666666677;8.7;2020;3;10;13;1.2333333333333218
2020-03-10 14:00:00;227;2020/03/10;8.5;9.4;2020;3;10;14;0.9000000000000004
2020-03-10 15:00:00;228;2020/03/10;8.666666666666666;9.7;2020;3;10;15;1.0333333333333332
2020-03-10 16:00:00;229;2020/03/10;8.833333333333334;10.3;2020;3;10;16;1.4666666666666668
2020-03-10 17:00:00;230;2020/03/10;9.0;10.6;2020;3;10;17;1.5999999999999996
2020-03-10 18:00:00;231;2020/03/10;8.866666666666674;10.6;2020;3;10;18;1.7333333333333254
2020-03-10 19:00:00;232;2020/03/10;8.733333333333348;10;2020;3;10;19;1.2666666666666515
2020-03-10 20:00:00;233;2020/03/10;8.600000000000023;10;2020;3;10;20;1.3999999999999773
2020-03-10 21:00:00;234;2020/03/10;8.50000000000002;9.6;2020;3;10;21;1.09999999999998
2020-03-10 22:00:00;235;2020/03/10;8.400000000000015;8.9;2020;3;10;22;0.4999999999999858
2020-03-10 23:00:00;236;2020/03/10;8.300000000000011;8.5;2020;3;10;23;0.19999999999998863
2020-03-11 00:00:00;237;2020/03/11;8.400000000000015;8.7;2020;3;10;16;0.2999999999999847
2020-03-11 01:00:00;238;2020/03/11;8.50000000000002;8.6;2020;3;10;9;0.0999999999999801
2020-03-11 02:00:00;239;2020/03/11;8.600000000000023;8.5;2020;3;11;2;-0.10000000000002274
2020-03-11 03:00:00;240;2020/03/11;8.633333333333363;8.4;2020;3;11;3;-0.2333333333333627
2020-03-11 04:00:00;241;2020/03/11;8.666666666666705;8.5;2020;3;11;4;-0.16666666666670515
2020-03-11 05:00:00;242;2020/03/11;8.700000000000045;8.5;2020;3;11;5;-0.20000000000004547
2020-03-11 06:00:00;243;2020/03/11;8.833333333333371;8.5;2020;3;11;6;-0.33333333333337123
2020-03-11 07:00:00;244;2020/03/11;8.966666666666697;8.5;2020;3;11;7;-0.466666666666697
2020-03-11 08:00:00;245;2020/03/11;9.100000000000023;8.9;2020;3;11;8;-0.20000000000002238
2020-03-11 09:00:00;246;2020/03/11;10.20000000000003;10.2;2020;3;11;9;-3.019806626980426e-14
2020-03-11 10:00:00;247;2020/03/11;11.30000000000003;13.9;2020;3;11;10;2.5999999999999712
2020-03-11 11:00:00;248;2020/03/11;12.40000000000003;16.3;2020;3;11;11;3.89999999999997
2020-03-11 12:00:00;249;2020/03/11;14.00000000000004;17.6;2020;3;11;12;3.5999999999999606
2020-03-11 13:00:00;250;2020/03/11;15.60000000000004;18.5;2020;3;11;13;2.8999999999999595
2020-03-11 14:00:00;251;2020/03/11;17.20000000000005;19.3;2020;3;11;14;2.0999999999999517
2020-03-11 15:00:00;252;2020/03/11;17.73333333333337;19.9;2020;3;11;15;2.1666666666666288
2020-03-11 16:00:00;253;2020/03/11;18.26666666666669;19.9;2020;3;11;16;1.633333333333308
2020-03-11 17:00:00;254;2020/03/11;18.80000000000001;19.7;2020;3;11;17;0.8999999999999879
2020-03-11 18:00:00;255;2020/03/11;18.26666666666669;18.4;2020;3;11;18;0.133333333333308
2020-03-11 19:00:00;256;2020/03/11;17.73333333333337;16;2020;3;11;19;-1.7333333333333698
2020-03-11 20:00:00;257;2020/03/11;17.20000000000005;11.2;2020;3;11;20;-6.00000000000005
2020-03-11 21:00:00;258;2020/03/11;16.1666666666667;9.8;2020;3;11;21;-6.366666666666699
2020-03-11 22:00:00;259;2020/03/11;15.13333333333336;9.2;2020;3;11;22;-5.93333333333336
2020-03-11 23:00:00;260;2020/03/11;14.10000000000002;9.9;2020;3;11;23;-4.200000000000019
2020-03-12 00:00:00;261;2020/03/12;13.23333333333335;8.4;2020;3;11;16;-4.83333333333335
2020-03-12 01:00:00;262;2020/03/12;12.36666666666667;7.1;2020;3;11;9;-5.266666666666671
2020-03-12 02:00:00;263;2020/03/12;11.5;7;2020;3;12;2;-4.5
2020-03-12 03:00:00;264;2020/03/12;10.86666666666667;5.3;2020;3;12;3;-5.566666666666671
2020-03-12 04:00:00;265;2020/03/12;10.23333333333335;5.2;2020;3;12;4;-5.03333333333335
2020-03-12 05:00:00;266;2020/03/12;9.600000000000023;4.4;2020;3;12;5;-5.200000000000022
2020-03-12 06:00:00;267;2020/03/12;9.53333333333336;5.4;2020;3;12;6;-4.1333333333333595
2020-03-12 07:00:00;268;2020/03/12;9.466666666666697;5.6;2020;3;12;7;-3.8666666666666973
2020-03-12 08:00:00;269;2020/03/12;9.400000000000034;7.6;2020;3;12;8;-1.8000000000000345
